ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""6714008581""";ООО «Производственно-проектное предприятие «Водпроект» ;Печерск;;Директор, ГИП;Феданков;Николай;Антонович;;Действует;;;25.12.2014;;26.06.2014;214530, Смоленская обл., Смоленский р-н, пос. Печерск, ул. Минская, д.3;214530, Смоленская обл., Смоленский р-н, пос. Печерск, ул. Минская, д.3;(4812) 62-30-19;62-30-19;vodproekt@mail.ru;;Общество с ограниченной ответственностью «Производственно-проектное предприятие «Водпроект»;"""1026700669060""";;"""0013-2014-6714008581--П-4""";
"""6731074496""";ООО «Газтеплопроект» ;г.Смоленск;;Директор;Онищенко;Дмитрий;Васильевич;;Действует;;;31.12.2014;;26.12.2013;214039, г. Смоленск, микрорайон Королевка, д.19, кв.65;214039, г. Смоленск, микрорайон Королевка, д.19, кв.65;(4812) 20-92-05;20-92-05;OOO-gtp@yandex.ru;;Общество с ограниченной ответственностью Общество с ограниченной ответственностью «Газтеплопроект»;"""1096731004149""";;"""0014-2013-6731074496--П-5""";
"""6730049088""";ООО «Гамаюн-Н» ;г.Смоленск;;Директор, ГИП;Агеенко;Наталья;Михайловна;;Действует;;;30.12.2014;;04.10.2012;214014, г. Смоленск, Городок Коминтерна, д.17;214014, г. Смоленск, Городок Коминтерна, д.17;((4812) 38-21-72;38-21-72;proekt.smol@mail.ru;;Общество с ограниченной ответственностью «Гамаюн-Н»;"""1036758317111""";;"""0015-2011-6730049088--П-4""";
"""6730051506""";ООО «Город С.» ;г.Смоленск;;Директор.ГАП;Никешкина;Тамара;Васильевна;;Действует;;;31.12.2014;;16.10.2012;214015, г. Смоленск, ул. Парковая, д.17-В;214015, г. Смоленск, ул. Парковая, д.17-В;(4812) 65-42-06;;tomanike55@mail.ru;;Общество с ограниченной ответственностью «Город С.»;"""1046758302260""";;"""0016-2012-6730051506--П-3""";
"""6723021691""";ООО «ГУДИН» ;п.Пречистое;;Генеральный директор;Гуленин;Игорь;Николаевич;;Действует;;;31.12.2014;;17.10.2014;215034, Смоленская область, Гагаринский р-н, с. Пречистое, ул.Набережная, д.9, кв.2;215034, Смоленская область, Гагаринский р-н, с. Пречистое, ул.Набережная, д.9, кв.2;(495) 221-05-38;221-05-38;gudinpro@yandex.ru.ru;;Общество с ограниченной ответственностью «ГУДИН»;"""1086723000649""";;"""0018-2014-6723021691--П-6""";
"""6729024882""";ООО «ДизайнСтройСервис» ;г.Смоленск;;Директор;Никифоров;Сергей;Владимирович;;Действует;;;31.12.2014;;11.10.2013;214020, г. Смоленск, ул. Шевченко, д.99а;214020, г. Смоленск, ул. Шевченко, д.99а;(4812) 31-09-81;31-09-18;dss67@mail.ru;;Общество с ограниченной ответственностью «ДизайнСтройСервис»;"""1036758301689""";;"""0019-2013-6729024882--П-5""";
"""6731069320""";ООО «Дом-проект» ;г.Смоленск;;Генеральный директор, ГАП;Степанова;Ольга;Николаевна;;Действует;;;31.12.2014;;04.10.2012;214014, г. Смоленск, ул.Мира, д.18, кв 7;214014, г. Смоленск, ул.Мира, д.18, кв 7;(4812) 38-53-64;;;;Общество с ограниченной ответственностью «Дом-проект»;"""1086731007175""";;"""0020-2012-6731069320--П-3""";
"""6730055042""";"ООО ООО ""ИКОМ"" ";г. Смоленск;;Директор;Артюхов;Александр;Федорович;;Действует;;;31.12.2014;;24.04.2014;214004, г. Смоленск, пер. 2-й Краснинский, д. 6Б, оф. 60;214004, г. Смоленск, пер. 2-й Краснинский, д. 6Б, оф. 60;(4812) 27-03-96;27-10-00;Holdingask@mail.ru;;"Общество с ограниченной ответственностью ООО ""ИКОМ""";"""1046758340518""";;"""0022-2014-6730055042--П-4""";
"""6731050488""";"ООО ""ИТЦ"" ";г. Смоленск;;Генеральный директор;Елисеева;Марина;Николаевна;;Действует;;;31.12.2014;;17.10.2014;214014, г. Смоленск, ул. Чаплина, д. 7/20;214014, г. Смоленск, ул. Чаплина, д. 7/20;(4812) 64-79-19;64-79-19;itcptpo@mail.ru;;"Общество с ограниченной ответственностью ""Информационно-технический центр""";"""1056758376102""";;"""0023-2014-6731050488--П-4""";
"""6729000264""";ООО КВАНТ-С ;г. Смоленск;;Директор;Клушкин;Владимир;Михайлович;;Действует;;;31.12.2014;;04.10.2012;214013, г. Смоленск, Тульский пер., д. 8;214013, г. Смоленск, Тульский пер., д. 8;(4812) 66-63-18, 66-35-59;65-04-21;kwant-c@mail.ru;www.kvant-c.ru;Общество с ограниченной ответственностью КВАНТ-С;"""1026701441480""";;"""0024-2012-6729000264--П-3""";
"""6727004136""";ООО Кредо ;г. Ярцево;;Генеральный директор;Сырвачов;Николай;Леонидович;;Действует;;;31.12.2014;;16.10.2012;215800, Смоленская обл., г. Ярцево, ул. Победы, д. 22;215800, Смоленская обл., г. Ярцево, ул. Победы, д. 22;(48143) 3-64-52;3-64-52;o.kredo@yandex.ru;;Общество с ограниченной ответственностью Кредо;"""1026700981350""";;"""0025-2012-6727004136--П-3""";
"""7707583293""";ООО Монолит ;г. Москва;;Генеральный директор, ГИП;Бураков;Александр;Антонович;;Действует;;;31.12.2014;;24.04.2014;117312, г. Москва, ул. Вавилова, д. 13, стр. 7;117312, г. Москва, ул. Вавилова, д. 13, стр. 7;(495) 935-79-53, 926-31-03;935-79-53, 926-31-03;info@sg-m.ru, ooo.monolith@mail.ru;;Общество с ограниченной ответственностью Монолит;"""1067746464719""";;"""0026-2014-7707583293--П-4""";
"""6731008888""";ООО Наладчик ;г. Смоленск;;Директор;Пятраускене;Наталья;Петровна;;Действует;;;31.12.2014;;10.07.2013;214019, г. Смоленск, ул. Крупской, д. 55а;214019, г. Смоленск, ул. Крупской, д. 55а;(4812) 31-52-18, 31-52-25;31-52-18;naladchiksmol@mail.ru;;Общество с ограниченной ответственностью Наладчик;"""1026701428555""";;"""0027-2013-6731008888--П-4""";
"""6731010767""";ПК ПК «Модуль» ;г. Смоленск;;Главный инженер проекта;Михальков;Евгений;Иванович;;Действует;;;;;16.10.2012;214020, г. Смоленск, ул. Шевченко, д. 103;214020, г. Смоленск, ул. Шевченко, д. 103;(4812) 38-10-04;38-10-04;proekt.pb@bk.ru;;Производственный кооператив Производственный кооператив «Модуль»;"""1026701444670""";;"""0028-2012-6731010767--П-3""";
"""6731040144""";ООО ПриборМонтажСервис ;г. Смоленск;;Директор, ГИП;Кириенков;Борис;Валентинович;;Действует;;;;;04.10.2012;214020, г. Смоленск, ул. Шевченко, д. 79;214020, г. Смоленск, ул. Шевченко, д. 79;(4812) 31-09-85, 31-09-16;31-09-85;boriskirienkov@yandex.ru;;Общество с ограниченной ответственностью ПриборМонтажСервис;"""1026701445759""";;"""0029-2012-6731040144--П-3""";
"""7708136587""";ООО Проект Двадцать Один ;г. Москва;;Генеральный директор;Ксинопуло;Анести;Панаетович;;Действует;;;27.04.2015;;19.07.2012;109377, г. Москва, 4-я Новокузьминская ул., д. 12;109377, г. Москва, 4-я Новокузьминская ул., д. 12;(495) 688-99-90;688-99-11;admin@project21.ru? project 21@mail.ru;www.проект21.рф;Общество с ограниченной ответственностью Проект Двадцать Один;"""1037739451826""";;"""0030-2012-7708136587--П-4""";
"""7702587960""";ООО «Проект двадцать один» - Архитектура» ;г. Москва;;Генеральный директор;Болычевцева;Ирина;Евгеньевна;;Действует;;;27.04.2015;;16.10.2012;129090, г. Москва, ул. Троицкая, д. 10, корп. 2;129090, г. Москва, ул. Троицкая, д. 10, корп. 2;(495) 688-99-90;688-99-11;a@projeoject21.ru, project 21@mail.ru;www.проект21.рф;Общество с ограниченной ответственностью «Проект двадцать один» - Архитектура»;"""1057749417648""";;"""0031-2012-7702587960--П-4""";
"""6729042962""";ООО Проект ;г. Смоленск;;Директор с исп. обяз. главного инженера;Луханин;Валентин;Григорьевич;;Действует;;;;;16.10.2012;214006, г. Смоленск, ул. Фрунзе, д. 42 А, кв. 2;214006, г. Смоленск, ул. Фрунзе, д. 42 А, кв. 2;(4812) 41-12-74;"42-25-43 (для ООО ""Проект""), 42-32-90";proekt25@bk.ru;;Общество с ограниченной ответственностью Проект;"""1086731001774""";;"""0032-2012-6729042962--П-3""";
"""6729030854""";ООО СВОБОДА-ПЛЮС ;г. Смоленск;;Директор;Сновальников;Александр;Юрьевич;;Действует;;;;;16.10.2012;214022, г. Смоленск, пос. Серебрянка, 84;214022, г. Смоленск, пос. Серебрянка, 84;(4812) 27-01-73;27-01-73;ooosvoboda@land.ru;;Общество с ограниченной ответственностью СВОБОДА-ПЛЮС;"""1056758336293""";;"""0034-2012-6729030854--П-3""";
"""6730046640""";ООО Строительное управление №23 ;г. Смоленск;;Нет согласия на раскрытие персональных данных, Директор;Поляшов;Алексей;Павлович;;Действует;;;;;16.10.2012;214009, г. Смоленск, Рославльское шоссе, 5 км;214009, г. Смоленск, Рославльское шоссе, 5 км;(4812) 66-05-69, 653-653, 31-95-09;653-653, 31-95-09;SU_23@sci.smolensk.ru;;Общество с ограниченной ответственностью Строительное управление №23;"""1026701450401""";;"""0036-2012-6730046640--П-3""";
"""6730064336""";ООО СтройПроект ;г. Смоленск;;Генеральный директор;Фомченкова;Татьяна;Петровна;;Действует;;;;;31.01.2013;214013, г. Смоленск, ул. Черняховского, д. 44;214013, г. Смоленск, ул. Черняховского, д. 44;(4812) 24-40-36;24-40-36;;;"Общество с ограниченной ответственностью ООО ""СтройПроект""";"""1066731106353""";;"""0037-2013-6730064336--П-5""";
"""6730049754""";ООО СТРОЙЭЛЕКТРОСТАНДАРТ ;с. Печерск;;"";Корнийчук;Виктор;Владимирович;;Действует;;;31.12.2014;;12.01.2012;214530, Смоленская обл., Смоленский район, с. Печерск, ул. Минская, д. 3;214530, Смоленская обл., Смоленский район, с. Печерск, ул. Минская, д. 3;(4812) 42-28-72, 42-27-51, 42-26-79;42-28-72;montag04@mail.ru;;Общество с ограниченной ответственностью СТРОЙЭЛЕКТРОСТАНДАРТ;"""1036758323535""";;"""0039-2012-6730049754--П-3""";
"""6731069055""";ООО ТехнологПроект ;г. Смоленск;;Директор;Марков;Илья;НИколаевич;;Действует;;;29.12.2014;;04.10.2012;214019, г. Смоленск, ул. Марии Октябрьской, д. 20, к. 92;214019, г. Смоленск, ул. Марии Октябрьской, д. 20, к. 92;(4812) 35-80-46;35-80-46;t-proekt@list.ru;;Общество с ограниченной ответственностью ТехнологПроект;"""1086731006581""";;"""0040-2012-6731069055--П-4""";
"""6731066008""";ООО ТопСтрой ;г. Смоленск;;Директор;Нарскин;Владимир;Николаевич;;Действует;;;31.12.2014;;31.01.2013;214020, г. Смоленск, пр. Гагарина, д. 5, оф. 402;214020, г. Смоленск, пр. Гагарина, д. 5, оф. 402;(4812) 32-88-53, 38-13-21;32-88-53;ttopstroy@yandex.ru;;Общество с ограниченной ответственностью ТопСтрой;"""1076731019100""";;"""0041-2013-6731066008--П-4""";
"""6731057719""";ООО ООО «Третья линия» ;г. Смоленск;;Генеральный директор;Воробьёв;Виктор;Васильевич;;Действует;;;31.12.2014;;21.01.2012;214036, г. Смоленск, ул. Попова, д. 52, кв. 13;214036, г. Смоленск, ул. Попова, д. 52, кв. 13;(4812) 68-30-64;68-30-64;Trilinii@gmail.com;;Общество с ограниченной ответственностью «Третья линия»;"""1066731112546""";;"""0042-2012-6731057719--П-3""";
"""6729019441""";ООО Фирма Газтехмонтаж ;г. Смоленск;;Директор;Залевский;Александр;Владимирович;;Действует;;;26.08.2015;;19.03.2013;214032, г. Смоленск, ул. М. Еременко, д. 28, кв. 2;214032, г. Смоленск, ул. М. Еременко, д. 28, кв. 2;(4812) 27-11-84;30-44-86;gaztehmontaj@yandex.ru;www.gtm67.ru;Общество с ограниченной ответственностью Фирма Газтехмонтаж;"""1096731007581""";;"""0043-2013-6729019441--П-4""";
"""6725010230""";ООО Энергопроект ;г. Рославль;;Директор;Шокин;Александр;Викторович;;Действует;;;31.12.2014;;16.10.2012;216500, Смоленская обл., г. Рославль, 1-й пер. Пушкина, д.8;216500, Смоленская обл., г. Рославль, 1-й пер. Пушкина, д.8;(48134) 6-09-46;6-09-46;progress-2010@mail.ru;;Общество с ограниченной ответственностью Энергопроект;"""1036700001580""";;"""0045-2012-6725010230--П-3""";
"""6730057040""";ООО ЭПОС-ПРОЕКТ ;г. Смоленск;;Директор;Гурский;Александр;Геннадьевич;;Действует;;;;;16.10.2012;214000, г. Смоленск, ул. Бакунина, д. 9 кв. 14;214000, г. Смоленск, ул. Бакунина, д. 9 кв. 14;(4812) 64-70-20;64-70-20;EPOS-smolensk@yandex.ru;;"Общество с ограниченной ответственностью Общество с ограниченной ответственностью ""ЭПОС-ПРОЕКТ""";"""1056758359250""";;"""0047-2012-6730057040--П-3""";
"""6730000251""";ООО Кварц-ФФ ;г. Смоленск;;Директор, ГИП;Фирсов;Сергей;Ефимович;;Действует;;;;;04.10.2012;214030, г. Смоленск, ул. Тургенева, д. 34, кв. 5;214030, г. Смоленск, ул. Тургенева, д. 34, кв. 5;(4812) 41-84-01, (910) 722-10-57;41-84-01;kwarc-ff@yandex.ru;;Общество с ограниченной ответственностью Научная производственная фирма «Кварц-ФФ»;"""1026701440985""";;"""0048-2012-6730000251--П-3""";
"""6731069136""";ООО Смоленскагропромпроект-1 ;г. Смоленск;;Директор;Рябушев;Иван;Васильевич;;Действует;;;31.12.2014;;04.10.2012;214018, г. Смоленск, ул. Памфилова, д. 5;214018, г. Смоленск, ул. Памфилова, д. 5;(4812) 208-262;208-265;smlagro@mail.ru;;Общество с ограниченной ответственностью Проектный институт «Смоленскагропромпроект-1»;"""1086731006823""";;"""0049-2012-6731069136--П-3""";
"""6730019647""";ОАО Агроинформсервис ;г. Смоленск;;Генеральный директор;Максимчук;Александр;Алексеевич;;Действует;;;31.12.2014;;12.05.2014;214025, г. Смоленск, ул. Нахимова, д. 16, кв. 21;214025, г. Смоленск, ул. Нахимова, д. 16, кв. 21;(4812) 31-27-27, 31-91-91;;aiservice@yandex.ru;http://www.aiservice.ru;Открытое акционерное общество Агроинформсервис;"""1026701438620""";;"""0051-2014-6730019647--П-5""";
"""6730077737""";ОАО Градостроительный кадастровый центр ;г. Смоленск;;Генеральный директор;Барабаш;Александр;Николаевич;;Приостановлен;;;22.05.2015;;09.09.2013;214000, г. Смоленск, ул. Дзержинского, д. 9А;214000, г. Смоленск, ул. Дзержинского, д. 9А;(4812) 38-53-18, 38-15-18, 38-18-22;38-18-22, 38-53-18;;;Открытое акционерное общество Градостроительный кадастровый центр;"""1086731009606""";;"""0052-2013-6730077737--П-4""";
"""9909100680""";ОАО Завод Этон ;г. Новолукомль;;Директор;Чиркун;Иван;Павлович;;Действует;;;;;16.10.2012;211162 Республика Беларусь, Витебская обл., Чашнинский р-н, г. Новолукомль, ул. Панчука, д. 7;211162 Республика Беларусь, Витебская обл., Чашнинский р-н, г. Новолукомль, ул. Панчука, д. 7;(10375) (2133) 57-846;51-498;zavod@eton.by;www.eton.by;Открытое акционерное общество Завод Этон;"""300008266""";;"""0053-2012-9909100680--П-3""";
"""6730067489""";ЗАО Смоленскагропромтехпроект ;г. Смоленск;;Директор;Бурыкин;Сергей;Иванович;;Действует;;;31.12.2014;;29.09.2011;214038, г. Смоленск, ул. Кловская, 11;214038, г. Смоленск, ул. Кловская, 11;(4812) 65-09-74;65-09-71;pptiagro@mail.ru;;Закрытое акционерное общество Проектный и проектно-технологический институт «Смоленскагропромтехпроект»;"""1076731000081""";;"""0054-2011-6730067489--П-4""";
"""6731003576""";ПК Проектировщик ;г. Смоленск;;Председатель;Петров;Василий;Викторович;;Действует;;;;;16.10.2012;214019, г. Смоленск, пер. Хлебозаводской, д. 13;214019, г. Смоленск, пер. Хлебозаводской, д. 13;(4812) 55-63-63;52-38-49;PKPROEKT@mail.ru;;Производственный кооператив Проектировщик;"""1026701431338""";;"""0055-2012-6731003576--П-3""";
"""9909228560""";ОАО ГСКБ по комплексу оборудования для микроклимата ;г. Брест;;Генеральный директор;Добкин;Семён;Михайлович;;Действует;;;;;13.02.2014;224014, Республика беларусь, г. Брест, ул. Смирнова, 66;224014, Республика беларусь, г. Брест, ул. Смирнова, 66;(0162) 24-61-84, 24-55-76;24-61-84, 24-55-76;info@gskb.by;www.gskb.by;Открытое акционерное общество Главное специализированное конструкторское бюро (ГСКБ) по комплексу оборудования для микроклимата;"""200244964""";;"""0056-2014-9909228560--П-6""";
"""9909107212""";ОАО Проектный институт «БелГПИ» ;г. Витебск;;Директор;Мойсеюк;Валентин;Михайлович;;Действует;;;31.12.2014;;22.05.2014;210602, Республика Беларусь, г. Витебск, ул. Пушкина, д.6;210602, Республика Беларусь, г. Витебск, ул. Пушкина, д.6;(212) 36-38-66;372010;gpi@tut.by;;Открытое акционерное общество Проектный институт «БелГПИ»;"""300003328""";;"""0057-2014-300003328--П-4""";
"""6730073644""";ООО Энергетическая строительная компания ;г. Смоленск;;Директор;Крутиков;Юрий;Владимирович;;Действует;;;31.12.2014;;16.10.2012;214004, г. Смоленск, ул. Николаева, д. 4, кв. 30;214004, г. Смоленск, ул. Николаева, д. 4, кв. 30;(4812) 35-78-35;31-30-75;escop@km.ru;;Общество с ограниченной ответственностью Энергетическая строительная компания;"""1076731018506""";;"""0058-2012-6730073644--П-3""";
"""6731051682""";ООО ПСК ;г. Смоленск;;Директор;Сехин;Андрей;Вячеславович;;Действует;;;;;16.10.2012;214020, г. Смоленск, ул. Шевченко, д. 86;214020, г. Смоленск, ул. Шевченко, д. 86;(4812) 31-73-76;31-73-76;sekhin@tm-print.ru;;Общество с ограниченной ответственностью Проектно-строительная компания;"""1056758422016""";;"""0059-2012-6731051682--П-3""";
"""6730047901""";ООО НПП «ФАКТ» ;г. Смоленск;;Генеральный директор, ГИП;Ляхов;Владимир;Александрович;;Действует;;;;;04.10.2012;214038, г. Смоленск, ул. Кловская, д. 50, к. 30;214038, г. Смоленск, ул. Кловская, д. 50, к. 30;((915)) 656-74-11;;LVA2577@mail.ru;;Общество с ограниченной ответственностью Научно-производственное предприятие «ФАКТ»;"""1036758308014""";;"""0061-2012-6730047901--П-3""";
"""6729034305""";ООО Смоленск-ДорНИИ-Проект ;г. Смоленск;;Генеральный директор;Салтыков;Владимир;Борисович;;Действует;;;24.01.2015;;19.03.2013;214004, г. Смоленск, ул. 2-я Краснинская, д. 7/1;214004, г. Смоленск, ул. 2-я Краснинская, д. 7/1;(4812) 68-34-99, 68-32-44;68-34-99, 68-32-44;office@smoldornii.ru;смолдорнии.рф;Общество с ограниченной ответственностью Смоленск-ДорНИИ-Проект;"""1066731100831""";;"""0063-2013-6729034305--П-5""";
"""6713008187""";ООО Проектное бюро «Аркада» ;;;Директор.ГАП;Казаков;Александр;Александрович;;Действует;;;11.02.2015;;12.01.2012;214533, Смоленская обл., Дивасовское с. п., северо-восточнее с. Ольша на расстоянии 300 м;214533, Смоленская обл., Дивасовское с. п., северо-восточнее с. Ольша на расстоянии 300 м;(48141) 5-18-04, 5-19-76;;ARKADA-6135785@yandex.ru, 6135785@fortex,by;;Общество с ограниченной ответственностью Проектное бюро «Аркада»;"""1086713000307""";;"""0065-2012-6713008187--П-2""";
"""6730084847""";ООО Комплексные системы управления ;г. Смоленск;;Генеральный директор;Караваев;Сергей;Владимирович;;Действует;;;14.01.2015;;29.04.2011;214013, г. Смоленск, ул. Воробьева, д. 17, оф. 2;214013, г. Смоленск, ул. Воробьева, д. 17, оф. 2;(4812) 66-44-10, 67-00-44, 60-24-24;66-44-10, 67-00-44, 60-24-24;info@antei-gk.ru, an_tei@mail.ru;www.antei-gk.ru;Общество с ограниченной ответственностью Комплексные системы управления;"""1096731015160""";;"""0067-2011-6730084847--П-2""";
"""6731072957""";ООО ООО «Вектор Н» ;г. Смоленск;;Директор;Шаматков;Владимир;Георгиевич;;Действует;;;06.02.2015;;08.09.2014;214000, г. Смоленск, ул. Бакунина, д. 5 А, кв. 13;214000, г. Смоленск, ул. Бакунина, д. 5 А, кв. 13;(4812) 38-83-96, 38-37-60;38-37-60;388396@mail.ru;;Общество с ограниченной ответственностью Общество с ограниченной ответственностью «Вектор Н»;"""1086731017933""";;"""0069-2014-6731072957--П-4""";
"""6731002854""";ОАО «Смоленскгазстрой» ;г. Смоленск;;Генеральный директор;Полякова;Ирина;Владимировна;;Действует;;;25.01.2015;;16.10.2012;214000, г. Смоленск, ул. Соболева, д. 3;214000, г. Смоленск, ул. Соболева, д. 3;(4812) 38-25-60;38-25-60;smolgaz67@rambler.ru;;Открытое акционерное общество Открытое акционерное общество «Смоленскгазстрой»;"""1026701427026""";;"""0070-2012-6731002854--П-3""";
"""6722017597""";ООО Энерготехническая компания ;г. Вязьма;;Директор;Мусатов;Сергей;Владимирович;;Действует;;;04.02.2015;;16.10.2012;215110, Смоленская обл., г. Вязьма, ул. 25 Октября, д. 34, офис 33;215110, Смоленская обл., г. Вязьма, ул. 25 Октября, д. 34, офис 33;(48131) 2-48-72;5-26-12;kom83@yandex.ru;;Общество с ограниченной ответственностью Энерготехническая компания;"""1056708180165""";;"""0071-2012-6722017597--П-3""";
"""7743586243""";ООО СтройГрад ;г. Москва;;Генеральный директор;Пестриков;Александр;Владимирович;;Действует;;;31.12.2014;;16.10.2012;117312, г. Москва, ул. Вавилова, д. 13, стр. 7;117312, г. Москва, ул. Вавилова, д. 13, стр. 7;(495) 926-31-03;926-31-03;info@sg-m.ru;;Общество с ограниченной ответственностью СтройГрад;"""1067746321610""";;"""0072-2012-7743586243--П-3""";
"""6726504231""";ООО «СтандартГаз» ;г. Сафоново;;Генеральный директор;Годионенко;Альбина;Петровна;;Действует;;;;;28.08.2012;215500, г. Сафоново, ул. Свободы, д. 2 -22;215500, г. Сафоново, ул. Свободы, д. 2 -22;(48142) 4-33-67;4-33-67;avo784785@yandex.ru;;Общество с ограниченной ответственностью «СтандартГаз»;"""1086726001450""";;"""0073-2012-6726504231--П-3""";
"""6731070942""";ООО Центрэнергострой ;г. Смоленск;;Директор;Свист;Николай;Николаевич;;Действует;;;;;16.10.2012;214020, г. Смоленск, ул. Шевченко, д. 101А;214020, г. Смоленск, ул. Шевченко, д. 101А;(4812) 31-94-92, 31-70-22;31-94-92, 31-70-22;sem-s@mail.ru;;Общество с ограниченной ответственностью Центрэнергострой;"""1086731013324""";;"""0074-2012-6731070942--П-3""";
"""6723009863""";МУП МУП Управление ЖКХ и строительства ;г. Гагарин;;Начальник;Толкачёва;Неля;Алексеевна;;Действует;;;01.02.2015;;08.11.2013;215010, Смоленская обл., г. Гагарин, Первомайский пр-д, д. 1;215010, Смоленская обл., г. Гагарин, Первомайский пр-д, д. 1;(48135) 4-85-38;4-85-38;jkh.67@mail.ru;;Муниципальное унитарное предприятие Муниципальное унитарное предприятие Управление жилищно-коммунального хозяйства и строительства;"""1026700886630""";;"""0075-2013-6723009863--П-4""";
