ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""7733765980""";"ООО ""ВИТАЛ"" ";Москва;;Генеральный директор;Федоров;Сергей;Витальевич;;Действует;;;07.08.2014;;07.08.2014;125464, г. Москва, Пятницкое шоссе, д. 16.;125464, г. Москва, Пятницкое шоссе, д. 16.;(495) 514-05-42;;;;"Общество с ограниченной ответственностью ""ВИТАЛ""";"""1117746330459""";;"""067.2-2014-7733765980-С-013""";
"""4025075686""";"ООО ""ФормаФарм Инжиниринг Груп"" ";Обнинск;;Генеральный;директор;Старович;Драган;;Действует;;;;;12.05.2014;249030, Калужская область, г. Обнинск, Киевское шоссе, д. 62.;249030, Калужская область, г. Обнинск, Киевское шоссе, д. 62.;8(48439) 9-0515;;;;"Общество с ограниченной ответственностью ""ФормаФарм Инжиниринг Груп""";"""1034004206840""";;"""001.1-2014-4025075686-П-014""";
"""7718861672""";"ООО ""МИР-Инжиниринг"" ";Москва;;Генеральный директор;Алания;Гоче;Отариевич;;Действует;;;;;19.05.2014;107150, г. Москва, ул. Бойцовая, д. 27, оф. 115.;107150, г. Москва, ул. Бойцовая, д. 27, оф. 115.;(499) 161-85-48;161-85-48;;;"Общество с ограниченной ответственностью ""МИР-Инжиниринг""";"""1117746772032""";;"""019.1-2014-7718861672-П-015""";
"""2320101964""";"ЗАО ""Строительно-монтажное управление №3"" ";Ростов-на-Дону;;Генеральный директор;Михайлов;Сергей;Владимирович;;Действует;;;;;12.05.2014;344006, Ростовская область, г. Ростов-на-Дону, ул. Кировский пр-кт, д. 35, кв. кв.2.;344006, Ростовская область, г. Ростов-на-Дону, ул. Кировский пр-кт, д. 35, кв. кв.2.;(862) 265-00-66;265-02-47;;;"Закрытое акционерное общество ""Строительно-монтажное управление №3""";"""1022302950394""";;"""002.1-2014-2320101964-П-016""";
"""7705861883""";"ООО ""ОрионСТМ"" ";Москва;;Генеральный директор;Михеев;Виктор;Николаевич;;Действует;;;18.08.2014;;10.07.2014;115093, г. Москва, ул. Серпуховская Б., д. 44, оф. 19.;115093, г. Москва, ул. Серпуховская Б., д. 44, оф. 19.;(495) 663-34-78, 915-20-29;663-34-78;;www.orionstm.ru;"Общество с ограниченной ответственностью ""ОрионСТМ""";"""5087746369376""";;"""063.2-2014-7705861883--П-017""";
"""7725600583""";"ООО ""Центр Деловой НедвижимостиАС"" ";Москва;;Генеральный директор;Хабибулин;Рустем;Лутфуллович;;Действует;;;;;19.05.2014;123103 , г. Москва, ул. Проспект Маршала Жукова, д. 76, корп. 2.;123103 , г. Москва, ул. Проспект Маршала Жукова, д. 76, корп. 2.;(495) 947-85-60;947-86-69;;www.cdn-as.ru;"Общество с ограниченной ответственностью ""Центр Деловой НедвижимостиАС""";"""5077746348323""";;"""022.1-2014-7725600583-П-018""";
"""7731572302""";ООО «Новация» ;г. Москва;;Генеральный директор;Ахмедшин;Ильдус;Ильдарович;;Действует;;;31.10.2014;;19.05.2014;121552, г. Москва, ул. Ярцевская, д. 34, стр. 1;121552, г. Москва, ул. Ярцевская, д. 34, стр. 1;(985) 868-93-62;;;;Общество с ограниченной ответственностью «Новация»;"""1077758432916""";;"""021.1-2014-7731572302-П-019""";
"""7726252850""";"ООО ""АГРОПРОДУКТСТРОЙ"" ";Москва;;Директор;Рубцов;Игорь;Владимирович;;Действует;;;;;22.05.2014;129329, Москва, Ивовая, 2, комната 25;129329, Москва, Ивовая, 2, комната 25;(495) 651-81-35;(495) 651-81-35;;;"Общество с ограниченной ответственностью ""АГРОПРОДУКТСТРОЙ""";"""1027700397284""";;"""038.1-2014-7726252850-П-020""";
"""7726633479""";"ООО ""Инспецпроект"" ";Москва;;Генеральный директор;Титов;Сергей;Анатольевич;;Действует;;;;;22.05.2014;115230, г. Москва, Электролитный проезд, д. 3Б.;115230, г. Москва, Электролитный проезд, д. 3Б.;(499) 317-69-63;317-69-63;;;"Общество с ограниченной ответственностью ""Инспецпроект""";"""1097746427987""";;"""040.1-2014-7726633479-П-021""";
"""7714750629""";"ООО ""ДАЧА ГРУПП"" ";Москва;;Генеральный директор;Гусейнов;Теиб;Фурсетович;;Действует;;;;;22.05.2014;125284, г. Москва, ул. Беговая, д. 13.;125284, г. Москва, ул. Беговая, д. 13.;(495) 981-65-00;981-65-02;;;"Общество с ограниченной ответственностью ""ДАЧА ГРУПП""";"""5087746003186""";;"""041.1-2014-7714750629-П-022""";
"""7717708745""";ООО «Алекс Нова Групп» ;г. Москва;;Генеральный директор;Бернацкий;Александр;Игоревич;;Действует;;;;;22.05.2014;129085, г. Москва, Звездный бульвар, д. 21,стр. 3, пом.1;129085, г. Москва, Звездный бульвар, д. 21,стр. 3, пом.1;(495) 989-71-46;;;;Общество с ограниченной ответственностью «Алекс Нова Групп»;"""1117746762352""";;"""47.1-2014-7717708745-П-023""";
"""7706719826""";ООО Экспертно-аналитический центр по строительству и энергетике ;г. Москва;;Генеральный директор;Семагин;Виктор;Михайлович;;Действует;;;03.03.2015;;19.05.2014;119049, г. Москва, Ленинский проспект, дом 4, строение 1А;119049, г. Москва, Ленинский проспект, дом 4, строение 1А;;;;;Общество с ограниченной ответственностью Экспертно-аналитический центр по строительству и энергетике;"""1097746274119""";;"""026.1-2014-7706719826-П-024""";
"""7724741694""";ООО «Инновационные Сберегающие Технологии» ;г. Москва;;Генеральный директор;Ивлев;Андрей;Анатольевич;;Действует;;;;;14.08.2014;115408, г. Москва, ул. Батеевская, д. 18, корп. 5;115408, г. Москва, ул. Батеевская, д. 18, корп. 5;(963) 782-53-59;782-53-59;;;Общество с ограниченной ответственностью «Инновационные Сберегающие Технологии»;"""1107746235563""";;"""070.2-2014-7724741694-П-026""";
"""7703632550""";"ООО ИнтерСтрой"" ";Москва;;Генеральный директор;Арутюнов;Артур;Юрьевич;;Действует;;;;;22.05.2014;105066, г. Москва, ул. Басманная С., д. 18, корп. стр. 17.;105066, г. Москва, ул. Басманная С., д. 18, корп. стр. 17.;(495) 287-12-82;287-12-82;;;"Общество с ограниченной ответственностью ИнтерСтрой""";"""5077746701522""";;"""035.1-2014-7703632550-П-027""";
"""7706608410""";"ООО ""СтройМонтажРеконструкция"" ";Москва;;Генеральный директор;Бакуменко;Денис;Сергеевич;;Действует;;;03.03.2015;;19.05.2014;119991, , г. Москва, Ленинский проспект, д. 6.;119991, , г. Москва, Ленинский проспект, д. 6.;(495) 627-10-44;(495 ) 627-10-44;;;"Общество с ограниченной ответственностью ""СтройМонтажРеконструкция""";"""1067746254476""";;"""020.1-2014-7706608410-П-028""";
"""7718871663""";ЗАО «СтройЭнерго-Проект» ;г. Москва;;Генеральный директор;Севостьянов;Сергей;Александрович;;Действует;;;22.08.2015;;21.08.2014;107150, г. Москва, проезд Подбельского 6-й, д. 16,стр. 8;107150, г. Москва, проезд Подбельского 6-й, д. 16,стр. 8;(495) 737-63-76;;;;Закрытое акционерное общество «СтройЭнерго-Проект»;"""5117746051121""";;"""073.2-2014-7718871663-П-029""";
"""7716666764""";ООО «МИП Интеллектуальные геотехнологии» ;г. Москва;;Генеральный директор;Рубцов;Олег;Игоревич;;Действует;;;06.02.2015;;25.09.2014;129337, г. Москва, Ярославское шоссе, д. 26;129337, г. Москва, Ярославское шоссе, д. 26;(495) 651-81-35;651-81-35;;;Общество с ограниченной ответственностью «МИП Интеллектуальные геотехнологии»;"""1107746508880""";;"""078.3-2014-7716666764-П-030""";
"""7720240993""";"ЗАО ""ТРАССКОМ"" ";Мытищи;;Генеральный директор;Богачев;Виктор;Михайлович;;Действует;;;03.03.2015;;19.05.2014;141008, район Московская область, г. Мытищи, ул. Колпакова, д. 2.;141008, район Московская область, г. Мытищи, ул. Колпакова, д. 2.;(495) 645-05-08;(495) 645-05-09;;www.trasscom.com;"Закрытое акционерное общество ""ТРАССКОМ""";"""1027700362161""";;"""004.1-2014-7720240993-П-031""";
"""7710600647""";"ООО ""АгроПромСтрой"" ";Москва;;Генеральный директор;Тюрин;Владимир;Владимирович;;Действует;;;03.03.2015;;22.05.2014;123056, г. Москва, М. Тишинский пер., д. 13, корп. стр. 1.;123056, г. Москва, М. Тишинский пер., д. 13, корп. стр. 1.;(495) 695-51-09;(495)690-46-16;;;"Общество с ограниченной ответственностью ""АгроПромСтрой""";"""1057748328032""";;"""036.1-2014-7710600647-П-032""";
"""5001096470""";ООО «Комплексные системы безопасности-плюс» ;г. Балашиха;;Генеральный директор;Клавдиев;Александр;Иванович;;Действует;;;;;19.05.2014;143900, Московская область, г. Балашиха, ул. Фадеева, д. 11, кв. 111;143900, Московская область, г. Балашиха, ул. Фадеева, д. 11, кв. 111;(903) 238-61-83;;;;Общество с ограниченной ответственностью «Комплексные системы безопасности-плюс»;"""1135001006359""";;"""017.1-2014-5001096470-П-033""";
"""7725738550""";"ООО ""Стапелин"" ";Москва;;Генеральный директор;Мозгов;Александр;Викторович;;Действует;;;03.03.2015;;19.05.2014;115054, г. Москва, ул. Дубининская, д. 57, корп. стр. 1.;115054, г. Москва, ул. Дубининская, д. 57, корп. стр. 1.;(499) 506-75-12;506-75-12;;;"Общество с ограниченной ответственностью ""Стапелин""";"""1117746879359""";;"""013.1-2014-7725738550-П-034""";
"""7704793408""";ООО «Брик Торг» ;г. Москва;;Генеральный директор;Кустов;Виталий;Сергеевич;;Действует;;;03.03.2015;;19.05.2014;119034, г. Москва, Курсовой пер., д. 8/2, оф. пом. 4, кв. ком. 1.;119034, г. Москва, Курсовой пер., д. 8/2, оф. пом. 4, кв. ком. 1.;(499) 638-24-46;;;;Общество с ограниченной ответственностью «Брик Торг»;"""1117746841310""";;"""012.1-2014-7704793408-П-035""";
"""7709682878""";"ФГУП «ФГУП ""РСУ МВД РОССИИ""» ";Москва;;И.о. генерального директора;Тихонов;Александр;Васильевич;;Действует;;;15.11.2014;;22.05.2014;109004, г. Москва, ул. Станиславского, д. 4, корп. 2.;109004, г. Москва, ул. Станиславского, д. 4, корп. 2.;(495) 667-36-80;;;;"Федеральное государственное унитарное предприятие «Федеральное государственное унитарное предприятие ""Ремонтно-строительное управление Министерства внутренних дел Российской Федерации""»";"""1067746691275""";;"""033.1-2014-7709682878-П-036""";
"""7701730752""";"ООО ""Электро-производственная компания ""ЭЛКО"" ";Москва;;Генеральный директор;Фадеев;Сергей;Викторович;;Действует;;;30.06.2014;;22.05.2014;127549, г. Москва, Алтуфьевское шоссе, д. 58 Б, оф. 94.;127549, г. Москва, Алтуфьевское шоссе, д. 58 Б, оф. 94.;(495) 220-49-21;;;;"Общество с ограниченной ответственностью ""Электро-производственная компания ""ЭЛКО""";"""5077746989326""";;"""034.1-2014-7701730752-П-037""";
"""5904275390""";ООО «Управление качеством строительства» ;г. Пермь;;Нет согласия на;раскрытие;персональных;данных;;Действует;;;18.02.2015;;14.08.2014;614016, Пермский край, г. Пермь, ул. Куйбышева, д. 55;614016, Пермский край, г. Пермь, ул. Куйбышева, д. 55;;;;;Общество с ограниченной ответственностью «Управление качеством строительства»;"""1125904014554""";;"""071.2-2014-5904275390-П-038""";
"""7736566870""";ООО «МОАБ-ПРОЕКТ» ;г. Москва;;Генеральный директор;Крюков;Игорь;Николаевич;;Исключен;;;;;;101000, г. Москва, ул. Мясницкая, д. 22, стр. 1.;101000, г. Москва, ул. Мясницкая, д. 22, стр. 1.;(495) 623-88-67;623-82-73;;;Общество с ограниченной ответственностью «МОАБ-ПРОЕКТ»;"""1077761736205""";;;
"""7701766004""";ЗАО «Гелиос М-групп» ;г. Москва;;Генеральный директор;Шолин;Николай;Алексеевич;;Действует;;;16.01.2015;;22.05.2014;115201, г. Москва, ул. Котляковская, д. 3, стр. 1;115201, г. Москва, ул. Котляковская, д. 3, стр. 1;(495) 638-56-16;979-25-90;;;Закрытое акционерное общество «Гелиос М-групп»;"""1087746086614""";;"""032.1-2014-7701766004-П-040""";
"""7730643938""";ООО «Эль Тайде Проект» ;г. Москва;;Генеральный директор;Писаренко;Владимир;Григорьевич;;Действует;;;;;22.05.2014;121096, г. Москва, ул. 2-ая Филевская, д. 7, корп. 6;121096, г. Москва, ул. 2-ая Филевская, д. 7, корп. 6;(495) 258-21-70 (72);;;;Общество с ограниченной ответственностью «Эль Тайде Проект»;"""1117746354770""";;"""031.1-2014-7730643938-П-041""";
"""7722702523""";ООО «ИСО-лаб» ;г. Москва;;Генеральный директор;Среднев;Андрей;Валериевич;;Действует;;;03.03.2015;;22.05.2014;111020, г. Москва, ул. Боровая д.7 стр.10, оф.203;111020, г. Москва, ул. Боровая д.7 стр.10, оф.203;(925) 451 00 95;;;;Общество с ограниченной ответственностью «ИСО-лаб»;"""1097746759494""";;"""049.1-2014-7722702523-П-042""";
"""7811035141""";"ОАО ""ГИПРОСВЯЗЬ-САНКТ-ПЕТЕРБУРГ"" ";Санкт-Петербург;;Генеральный директор;Кайдак;Андрей;Валентинович;;Исключен;;;01.07.2014;;;192029, г. Санкт-Петербург, Большой Смоленский проспект, д. 2, корп. Литер А.;192029, г. Санкт-Петербург, Большой Смоленский проспект, д. 2, корп. Литер А.;(812) 412-78-70;(812) 412-78-75;;;"Открытое акционерное общество ""ГИПРОСВЯЗЬ-САНКТ-ПЕТЕРБУРГ""";"""1027806074625""";;;
"""7713758921""";ООО «СтройПроектСервис» ;г. Москва;;Генеральный директор;Трошина;Светлана;Тихоновна;;Исключен;;;03.03.2015;;;127474, г. Москва, Бескудниковский бульвар, д. 29.;127474, г. Москва, Бескудниковский бульвар, д. 29.;;;;;Общество с ограниченной ответственностью «СтройПроектСервис»;"""1127747214132""";;;
"""7709019036""";ЗАО «ЭНТЭК» ;Москва;;Генеральный директор;Арианов;Сергей;Владимирович;;Действует;;;03.03.2015;;19.05.2014;109004, г. Москва, Тетеринский переулок, д. 4, стр. 1.;109004, г. Москва, Тетеринский переулок, д. 4, стр. 1.;(495) 673-03-04;362-73-70;;www.entek.ru;Закрытое акционерное общество «ЭНТЭК»;"""1027739239395""";;"""018.1-2014-7709019036-П-046""";
"""7705904840""";ООО «Монтажтелеком» ;Москва;;Генеральный директор;Селедочкин;Михаил;Евгеньевич;;Действует;;;03.03.2015;;19.06.2014;115184, г. Москва, ул. Пятницкая, д. 74, корп. стр. 1.;115184, г. Москва, ул. Пятницкая, д. 74, корп. стр. 1.;(495) 718-02-77;;;;Общество с ограниченной ответственностью «Монтажтелеком»;"""1097746781890""";;"""061.3-2014-7705904840-П-047""";
"""7720736485""";"ООО ""СКП-1"" ";Москва;;Генеральный директор;Поляков;Евгений;Николаевич;;Действует;;;12.03.2015;;19.05.2014;111123, г. Москва, Энтузиастов шоссе, д. 56, стр. 32, оф. 301.;111123, г. Москва, Энтузиастов шоссе, д. 56, стр. 32, оф. 301.;(495) 223-25-16;223-25-16;;;"Общество с ограниченной ответственностью ""СКП-1""";"""1117746996124""";;"""023.1-2014-7720736485-П-048""";
"""7719541530""";ООО «ПРОМТЕХНОПОЛИС» ;г. Москва;;Генеральный директор;Токарев;Владимир;Владимирович;;Действует;;;;;22.05.2014;111116, г. Москва, ул. Энергетическая, д.8, корп.1;111116, г. Москва, ул. Энергетическая, д.8, корп.1;(499) 750-20-10;750-20-17;;;Общество с ограниченной ответственностью «ПРОМТЕХНОПОЛИС»;"""1057746089048""";;"""043.1-2014-7719541530-П-049""";
"""7718793422""";ООО «Инжтехсервис» ;г. Москва;;Генеральный директор;Маняхин;Сергей;Владиславович;;Действует;;;;;22.05.2014;109316, г. Москва, Остаповский проезд, д. 3, стр. 26;109316, г. Москва, Остаповский проезд, д. 3, стр. 26;(495) 495-937-12-02;495-937-12-02;;;Общество с ограниченной ответственностью «Инжтехсервис»;"""1107746054261""";;"""039.1-2014-7718793422-П-050""";
"""7731413133""";ЗАО «Инновационное Экономичное Капитальное Строительство» ;г. Москва;;Генеральный директор;Шашков;Сергей;Константинович;;Действует;;;03.03.2015;;24.07.2014;121596, г. Москва, Можайское шоссе, д.165 , стр. 1 оф. 1003;121596, г. Москва, Можайское шоссе, д.165 , стр. 1 оф. 1003;(499) 248-75-69;;;;Закрытое акционерное общество «Инновационное Экономичное Капитальное Строительство»;"""1117746728989""";;"""065.1-2014-7731413133-П-051""";
"""7721536288""";ООО «Реал Проект» ;Москва;;Генеральный директор;Солин;Алексей;Владимирович;;Исключен;;;27.03.2015;;;109428, Москва, Рязанский пр-кт, 24 к 1;109428, Москва, Рязанский пр-кт, 24 к 1;;;;;Общество с ограниченной ответственностью «Реал Проект»;"""1057746089048""";;;
"""7728757230""";"ООО ""ДиалогИнвест"" ";г. Москва;;Генеральный директор;Еремин;Владимир;Вячеславович;;Действует;;;30.03.2015;;22.05.2014;117292, г. Москва, ул. Профсоюзная, д. 22/10, корп. 2;117292, г. Москва, ул. Профсоюзная, д. 22/10, корп. 2;(916) 963-46-54;;;;"Общество с ограниченной ответственностью ""ДиалогИнвест""";"""1107746999315""";;"""044.1-2014-7728757230-П-053""";
"""7725825428""";ООО «ПРОЕКТНОЕ БЮРО АПЕКС» ;г. Москва;;Генеральный директор Керимли;Эльхан;Беюкхан;Оглы;;Действует;;;20.05.2015;;22.05.2014;115114, г. Москва, Дербеневская наб., д. 7, стр. 9;115114, г. Москва, Дербеневская наб., д. 7, стр. 9;(905) 797-86-71;;;;Общество с ограниченной ответственностью «ПРОЕКТНОЕ БЮРО АПЕКС»;"""1147746393453""";;"""050.2-2014-7725825428-П-054""";
"""7717699258""";ООО «СтройИнвестПроект» ;г. Одинцово;;Генеральный директор;Кондрахин;Евгений;Николаевич;;Действует;;;;;14.08.2014;143005, г. Одинцово, Можайское шоссе, д. 8-Г, оф. 25;143005, г. Одинцово, Можайское шоссе, д. 8-Г, оф. 25;(925) 311-05-55;8-499-123-62-63;;;Общество с ограниченной ответственностью «СтройИнвестПроект»;"""1117746355374""";;"""069.2-2014-7717699258-П-055""";
"""7729678703""";ООО «ТрансСпецКонтроль» ;г. Москва;;Генеральный директор;Хохряков;Степан;Ефремович;;Действует;;;;;22.05.2012;115230, г. Москва, Варшавское ш., д. 43, оф. 303 а;115230, г. Москва, Варшавское ш., д. 43, оф. 303 а;(499) 678-22-76;;;;Общество с ограниченной ответственностью «ТрансСпецКонтроль»;"""1117746235672""";;"""030.1-2014-7729678703-П-056""";
"""7733872245""";ООО «КПД ХОЛДИНГ» ;г. Москва;;Генеральный директор;Анисимова;Ирина;Геннадьевеа;;Действует;;;02.06.2015;;05.06.2014;125466, г. Москва, ул. Юровская, д. 92, пом.I, комн. 40;125466, г. Москва, ул. Юровская, д. 92, пом.I, комн. 40;(903) 741-68-15;;;;Общество с ограниченной ответственностью «КПД ХОЛДИНГ»;"""1147746195728""";;"""057.1-2014-7733872245-П-057""";
"""7743514471""";"ООО ""Центр реставрации"" ";Москва;;Генеральный директор;Семенов;Антон;Александрович;;Действует;;;;;19.06.2014;125212, г. Москва, Ленинградское шоссе, д. 46/1.;125212, г. Москва, Ленинградское шоссе, д. 46/1.;(499) 120-34-85;(499) 120-34-85;;;"Общество с ограниченной ответственностью ""Центр реставрации""";"""1037789023128""";;"""059.1-2014-7743514471-П-058""";
"""7718984410""";ООО «КИС» ;г. Москва;;Генеральный директор;Базылев;Александр;Николаевич;;Действует;;;16.07.2015;;15.07.2014;107150, г. Москва, ул. Бойцовая, д. 27, оф. 122;107150, г. Москва, ул. Бойцовая, д. 27, оф. 122;(495) 134-21-42;;;www.ces-mos.com;Общество с ограниченной ответственностью «КОМПЛИТ ИНЖИНИРИНГ СОЛЮШНЗ»;"""1147746653867""";;"""064.1-2014-7718984410-П-059""";
"""6163079449""";ООО Стройкомплект ;г. Ростов-на-Дону;;Генеральный директор;Галанин;Александр;Леонидович;;Действует;;;19.08.2015;;21.08.2014;344000, Ростовская обл., г. Ростов-на-Дону, Университетский пер., д. 44/50, подвал 4-этажного здания, литер А, комн. 2;344000, Ростовская обл., г. Ростов-на-Дону, Университетский пер., д. 44/50, подвал 4-этажного здания, литер А, комн. 2;(8622) 65-02-47;;;;Общество с ограниченной ответственностью Стройкомплект;"""1066163056123""";;"""072.1-2014-6163079449-П-060""";
"""5044089012""";"ООО «СК ""НовСтройТех""» ";г. Солнечногорск;;;;;;;Действует;;;;;11.08.2014;141503, Московская обл., г. Солнечногорск, ул. Большевистская, д. 29А;141503, Московская обл., г. Солнечногорск, ул. Большевистская, д. 29А;;;;;"Общество с ограниченной ответственностью «Строительная Корпорация ""НовСтройТех""»";"""1135044003654""";;"""074.1-2014-5044089012-П-061""";
"""7728869293""";ООО БОЭС Констракшн ;г. Москва;;Генеральный директор;Онтепели;Мехмет;Бахадыр;;Действует;;;01.09.2015;;04.09.2014;117342, г. Москва, ул. Бутлерова, д. 17Б, пом. XI, комн. 60Е;117342, г. Москва, ул. Бутлерова, д. 17Б, пом. XI, комн. 60Е;(905) 797-86-71;;;;Общество с ограниченной ответственностью БОЭС Констракшн;"""1147746093065""";;"""075.1-2014-7728869293-П-062""";
