ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""6367051106""";"ООО ""Строительно-монтажное предприятие-7"" ";г.Самара;;Директор;Лушин;Андрей;Александрович;;Действует;;;;;19.11.2013;443099, г.Самара, переулок Репина, д.3;443099, г.Самара, переулок Репина, д.3;(846) 200-15-70;;;;"""Строительно-монтажное предприятие-7""";"""1066367037835""";;"""0035.10-2009-6367051106-C-056""";
"""6316023502""";"ООО ""ПКФ ""СИМС"" ";Самара;;Генеральный директор;Стрельченя;Юрий;Степанович;;Действует;;;;;03.12.2013;443029, г.Самара, Просека 6, д.143, комн.17,18;443029, г.Самара, Просека 6, д.143, комн.17,18;(846) 2401334;;;;"""Производственно-коммерческая фирма ""СИМС""";"""1026301162360""";;"""0037.07-2009-6316023502-C-056""";
"""6318114152""";"ООО ""Амадеус"" ";Самара;;Директор;Королев;Николай;Алексеевич;;Действует;;;;;18.09.2012;443074, г.Самара, ул.Мориса Тореза, д.101А, кв.101;443074, г.Самара, ул.Мориса Тореза, д.101А, кв.101;(846) 2736634, 9322129, 602347;;;;"""Амадеус""";"""1026301519705""";;"""0038.03-2009-6318114152-C-056""";
"""6311109403""";ООО «СтройСервис» ;Самара;;Директор;Макашова;Алзия;Батановна;;Действует;;;;;28.05.2014;443070, г.Самара, ул.Песчаная, д.1;443070, г.Самара, ул.Песчаная, д.1;"(846) 2689947 доб.1-50; +7927 901 74 86, 89277512260";;;;«СтройСервис»;"""1086311006220""";;"""0039.06-2009-6311109403-C-056""";
"""6367653862""";ООО «Теплотехсервис» ;г. Самара;;Директор;Ефимов;Александр;Федорович;;Действует;;;;;03.07.2012;443099, г.Самара, ул.Фрунзе, 62/64;443099, г.Самара, ул.Фрунзе, 62/64;(846) 3401296(97);;;;«Теплотехсервис»;"""1036302395579""";;"""0041.05-2009-6367653862-C-056""";
"""7323006676""";"ООО ПКФ ""Кизир"" ";р.п.Чердаклы;;Генеральный директор;Радионов;Александр;Николаевич;;Действует;;;;;09.10.2012;433400, Ульяновская область, Чердаклинский район, рп Чердаклы, ул.Молодежная, д.26А;433400, Ульяновская область, Чердаклинский район, рп Чердаклы, ул.Молодежная, д.26А;"(8422) 260196; +7 927 745 95 71; 8 8422 260196";;;;"производственно-коммерческая фирма ""Кизир""";"""1037300902165""";;"""0046.04-2009-7323006676-C-056""";
"""6315551563""";"ООО ""Самарская строительная компания"" ";Самара;;Директор;Пильщиков;Александр;Сергеевич;;Действует;;;;;05.08.2014;443029, г.Самара, ул.Солнечная, д. 26Б, офис 2;443029, г.Самара, ул.Солнечная, д. 26Б, офис 2;(846) 333-60-85, 8-937-794-22-94;;;;"""Самарская строительная компания""";"""1036300445180""";;"""0048.05-2009-6315551563-C-056""";
"""6313007750""";"ООО ""МПМ"" ";Самара;;Директор;Дэрр;Николай;Егорович;;Действует;;;;;27.12.2012;443125, г.Самара, проспект Кирова, д.320, кв.23;443125, г.Самара, проспект Кирова, д.320, кв.23;(846) 2783928;;;;"""МПМ""";"""1026300842402""";;"""0050.03-2009-6313007750-C-056""";
"""6377004384""";"ОАО ""Нефтегорскагропроммехмонтаж"" ";Нефтегорск;;Директор;Морозов;Сергей;Васильевич;;Действует;;;;;27.11.2012;446600, Самарская область, Нефтегорский район, г.Нефтегорск, ул.Промышленности, д.3;446600, Самарская область, Нефтегорский район, г.Нефтегорск, ул.Промышленности, д.3;(84670) 22233;;;;"""Нефтегорскагропроммехмонтаж""";"""1026303859922""";;"""0051.06-2010-6377004384-C-056""";
"""6316001442""";"ООО ""Перспектива"" ";Самара;;Директор;Борисов;Анатолий;Агафонович;;Действует;;;;;22.05.2012;443011, г.Самара, ул.Академика Платонова, д.8;443011, г.Самара, ул.Академика Платонова, д.8;(846) 3346806;;;;"""Перспектива""";"""1026301174558""";;"""0053.05-2009-6316001442-C-056""";
"""6319064553""";"ООО ""ЭНЕРГЕТИК XXI"" ";Самара;;Директор;Дементьев;Сергей;Юрьевич;;Действует;;;;;07.08.2012;443058, г.Самара, ул.22 Партсъезда, д.41, офис 308;443058, г.Самара, ул.22 Партсъезда, д.41, офис 308;(846) 2763559,;;;;"""ЭНЕРГЕТИК XXI""";"""1036300882969""";;"""0054.05-2009-6319064553-C-056""";
"""6317073640""";"ООО ""Строительная компания ""Достояние"" ";Самара;;Генеральный директор;Кузнецов;Андрей;Викторович;;Действует;;;;;10.09.2013;443020, г.Самара, ул.Самарская, д. 40-42, офис 2;443020, г.Самара, ул.Самарская, д. 40-42, офис 2;(846) 3101339;;;;"""Строительная компания ""Достояние""";"""1086317001760""";;"""0057.07-2009-6317073640-C-056""";
"""6313532491""";"ООО ""Стройгарант"" ";Самара;;Директор;Агеева;Елена;Николаевна;;Действует;;;;;27.03.2012;107031, г.Москва, ул.Рождественка, д.7, помещение 8, комн.23;107031, г.Москва, ул.Рождественка, д.7, помещение 8, комн.23;(846) 990-48-17;;;;"""Стройгарант""";"""1086313000575""";;"""0058.03-2010-6313532491-C-056""";
"""6316131297""";"ООО ""Волгарегионстрой-С"" ";Самара;;Директор;Дурназаров;Дмитрий;Анатольевич;;Действует;;;;;09.10.2012;443080, г.Самара, ул.Революционная, д.70, офис 15;443080, г.Самара, ул.Революционная, д.70, офис 15;((846)) 3720084, 8 927 6543 323;;;;"""Волгарегионстрой-С""";"""1086316002717""";;"""0059.04-2010-6316131297-C-056""";
"""6313137526""";"ООО ""Стройресурс"" ";Самара;;Директор;Щаева;Светлана;Викторовна;;Действует;;;;;27.03.2012;443051, г.Самара, ул.Елизарова, д.23;443051, г.Самара, ул.Елизарова, д.23;(846) 2621231;;;;"""Стройресурс""";"""1076313001500""";;"""0060.03-2010-6313137526-C-056""";
"""6312009610""";"ООО ""ЭЛЕКТРУМ"" ";Самара;;Директор;Красненко;Николай;Константинович;;Действует;;;;;03.12.2013;443051, г.Самара, ул.Алма-Атинская, д.29, корпус 71, комн. 303, 305;443051, г.Самара, ул.Алма-Атинская, д.29, корпус 71, комн. 303, 305;(846) 9796734,9799898;;;;"""ЭЛЕКТРУМ""";"""1026300781770""";;"""0062.10-2009-6312009610-C-056""";
"""6380000990""";"ООО ""Строительно-монтажное управление №2"" ";с. Приволжье;;Директор;Федосеев;Анатолий;Степанович;;Действует;;;;;02.04.2013;445560, Самарская область, Приволжский район, с.Приволжье, ул.Советская, д.2;445560, Самарская область, Приволжский район, с.Приволжье, ул.Советская, д.2;(84647) 91345, 89272025235, 89023237942;;;;"""Строительно-монтажное управление №2""";"""1026303886762""";;"""0064.05-2009-6380000990-C-056""";
"""6330020800""";"ООО ""Прогресс-ИТ"" ";Новокуйбышевск;;Генеральный директор;Нестеров;Виталий;Сергеевич;;Действует;;;;;11.12.2012;446208, Самарская область, г.Новокуйбышевск, ул.Миронова, д.31а, офис 53;446208, Самарская область, г.Новокуйбышевск, ул.Миронова, д.31а, офис 53;(84635) 23130, 2780810;;;;"""Прогресс-ИТ""";"""1026303118170""";;"""0066.04-2009-6330020800-C-056""";
"""6316073084""";ООО «ЭнерДжет Системс» ;Самара;;Директор;Дальке;Александр;Геннадиевич;;Действует;;;;;24.06.2014;443001, г.Самара, ул.Братьев Коростелевых, д.97-99 / ул.Вилоновская, д.78, комната №1;443001, г.Самара, ул.Братьев Коростелевых, д.97-99 / ул.Вилоновская, д.78, комната №1;(846) 2000993, 2000994, 2000995;;;;«ЭнерДжет Системс»;"""1026301164229""";;"""0068.05-2009-6316073084-C-056""";
"""6340007269""";"ООО ""МОНОЛИТ"" ";Отрадный;;Генеральный директор;Карпенко;Татьяна;Ивановна;;Действует;;;;;28.08.2012;446306, Самарская область, г.Отрадный, ул.Советская, д.105;446306, Самарская область, г.Отрадный, ул.Советская, д.105;(84661) 50586;;;;"""МОНОЛИТ""";"""1026303208007""";;"""0070.03-2009-6340007269-C-056""";
"""6340005430""";"ООО ""Востокстрой"" ";Отрадный;;Генеральный директор;Карпенко;Татьяна;Ивановна;;Действует;;;;;03.07.2012;446306, Самарская область, г.Отрадный, ул.Советская, д.105;446306, Самарская область, г.Отрадный, ул.Советская, д.105;(84661) 50586, 51374;;;;"""Востокстрой""";"""1026303208392""";;"""0071.04-2009-6340005430-C-056""";
"""6367045536""";"ООО ""Строительная Компания ""Магистраль"" ";с. Рождествено;;Директор;Озерский;Вячеслав;Александрович;;Действует;;;;;01.07.2014;443541, Самарская область, Волжский район, с.Рождествено, ул.Пацаева, д.84;443541, Самарская область, Волжский район, с.Рождествено, ул.Пацаева, д.84;(846) 2734399;;;;"""Строительная Компания ""Магистраль""";"""1046302406919""";;"""0074.07-2009-6367045536-C-056""";
"""6367009746""";"ООО ""Промтепломонтаж"" ";Самара;;Директор;Канунников;Сергей;Георгиевич;;Действует;;;;;30.10.2012;443087, г.Самара, ул.Стара Загора, д.120, кв.175;443087, г.Самара, ул.Стара Загора, д.120, кв.175;(846) 9592713;;;;"""Промтепломонтаж""";"""1026303513268""";;"""0075.03-2010-6367009746-C-056""";
"""6367035009""";"ООО ""АЛЬТАИР-С"" ";с. Спиридоновка;;Директор;Хачиров;Руслан;Сергеевич;;Действует;;;;;28.08.2012;443527, Самарская область, Волжский район, с.Спиридоновка, ул.Набережная, д.32, кв.1;443527, Самарская область, Волжский район, с.Спиридоновка, ул.Набережная, д.32, кв.1;(846) 3720080(78, 75), 248-37-16;;;;"""АЛЬТАИР-С""";"""1026303511850""";;"""0076.04-2009-6367035009-C-056""";
"""6311070650""";"ООО ""Пролог"" ";Самара;;Директор;Чернобровин;Николай;Григорьевич;;Действует;;;;;06.11.2012;443082, г.Самара, ул.Тухачевского, д.30, кв.28;443082, г.Самара, ул.Тухачевского, д.30, кв.28;(846) 3425395;;;;"""Пролог""";"""1046300008370""";;"""0079.03-2009-6311070650-C-056""";
"""6319118008""";"ООО ""Фрегата"" ";Самара;;Директор;Муравьев;Евгений;Викторович;;Действует;;;;;02.10.2012;443048, г.Самара, квартал 3, д.40;443048, г.Самара, квартал 3, д.40;(846) 9739978, 3420220;;;;"""Фрегата""";"""1056319106073""";;"""0081.05-2009-6319118008-C-056""";
"""6325008490""";ООО «Чайка» ;Сызрань;;Директор;Плетнев;Владимир;Иванович;;Действует;;;;;03.12.2013;446013, Самарская область, г.Сызрань, ул.Тимирязева, д.35;446013, Самарская область, г.Сызрань, ул.Тимирязева, д.35;(8464) 330354, 8 9372108858;;;;«Чайка»;"""1026303060981""";;"""0084.06-2009-6325008490-C-056""";
"""6317038237""";"ООО ""Научно-производственный центр ""Нестор"" ";Самара;;Директор;Беспалов;Никита;Валерьевич;;Действует;;;;;06.11.2012;443068, г. Самара, ул. Мичурина, д. 112;443068, г. Самара, ул. Мичурина, д. 112;(846) 2790888;;;;"""Научно-производственный центр ""Нестор""";"""1036300662177""";;"""0086.03-2009-6317038237-C-056""";
"""6316061635""";"ООО ""СпецРСУ-3"" ";Самара;;Директор;Солдатенко;Геннадий;Дмитриевич;;Действует;;;;;07.08.2013;443004, г.Самара, ул.Грозненская, д.33;443004, г.Самара, ул.Грозненская, д.33;(846) 3301011, 3300012;;;;"""СпецРСУ-3""";"""1026300897028""";;"""0087.09-2009-6316061635-C-056""";
"""6316062149""";"ООО ""СУ-1"" ";Самара;;Директор;Антонов;Александр;Николаевич;;Действует;;;;;06.03.2012;443004, г.Самара, ул.Грозненская, д.33;443004, г.Самара, ул.Грозненская, д.33;(846) 3301011;;;;"""СУ-1""";"""1026300899074""";;"""0088.04-2009-6316062149-C-056""";
"""6316073824""";"МП города Самары ""Архитектурно-планировочное бюро"" ";Самара;;Директор;Харизин;Юрий;Вячеславович;;Действует;;;;;17.04.2012;443100, г.Самара, ул.Молодогвардейская, д.225;443100, г.Самара, ул.Молодогвардейская, д.225;(846) 2424067;;;;"города Самары ""Архитектурно-планировочное бюро""";"""1026301151964""";;"""0092.05-2010-6316073824-C-056""";
"""6376061929""";"ООО ""ГАЗСЕРВИС"" ";с. Красный Яр;;Генеральный директор;Ваганов;Евгений;Иванович;;Действует;;;;;29.05.2012;446370, Самарская область, Красноярский район, с.Красный Яр, ул.Совхозная, д.5, кв.1;446370, Самарская область, Красноярский район, с.Красный Яр, ул.Совхозная, д.5, кв.1;(84657) 2-13-95, 21395, 23457;;;;"""ГАЗСЕРВИС""";"""1066376000624""";;"""0094.04-2009-6376061929-C-056""";
"""6321116311""";"ООО ""СКРИН"" ";Тольятти;;Директор;Захаров;Николай;Владимирович;;Действует;;;;;27.11.2012;445044, Самарская обл., г. Тольятти, бульвар Космонавтов, д. 14, кв. 201;445044, Самарская обл., г. Тольятти, бульвар Космонавтов, д. 14, кв. 201;(8482) 270017, 89061296248;;;;"""СКРИН""";"""1036300990153""";;"""0095.03-2009-6321116311-C-056""";
"""6311007747""";"ООО НТФ ""БАКС"" ";Самара;;Генеральный директор;Бибаев;Раиль;Касимович;;Действует;;;;;07.10.2014;443022, г.Самара, проспект Кирова, д.10;443022, г.Самара, проспект Кирова, д.10;(846) 2673812;;;;"Научно-техническая фирма ""БАКС""";"""1026301512423""";;"""0096.06-2010-6311007747-C-056""";
"""6311067094""";"ООО ""Факел"" ";Самара;;Директор;Жданов;Геракл;Борисович;;Действует;;;;;22.07.2014;443069, г.Самара, ул.Волгина, д.127а;443069, г.Самара, ул.Волгина, д.127а;(846) 2682204;;;;"""Факел""";"""1036300016246""";;"""0102.04-2010-6311067094-C-056""";
"""6312062476""";"ООО ""Стройуниверсал"" ";Саранск;;Директор;Соколов;Денис;Сергеевич;;Действует;;;;;09.09.2014;430005, Республика Мордовия, г.Саранск, ул.Советская, д.105А, офис 6;430005, Республика Мордовия, г.Саранск, ул.Советская, д.105А, офис 6;(846) 2635514, 89047440648 , 230-09-57;;;;"""Стройуниверсал""";"""1056312065765""";;"""0105.07-2009-6312062476-C-056""";
"""6312039808""";"ООО ""Поволжская строительная компания"" ";Самара;;Директор;Макридов;Григорий;Викторович;;Действует;;;;;16.10.2012;445035, Самарская область, г.Тольятти, ул.Индустриальная, д.9;445035, Самарская область, г.Тольятти, ул.Индустриальная, д.9;(846) 3370529, 230-09-57;;;;"""Поволжская строительная компания""";"""1026301507561""";;"""0106.06-2010-6312039808-C-056""";
"""6325036762""";"ООО ""ЭнергоРесурс"" ";Сызрань;;Генеральный директор;Алмакаев;Юрий;Равильевич;;Действует;;;;;06.12.2011;446011, Самарская область, г.Сызрань, ул.Котовского, д.2;446011, Самарская область, г.Сызрань, ул.Котовского, д.2;(8464) 981256, 371536;;;;"""ЭнергоРесурс""";"""1056325028693""";;"""0107.03-2010-6325036762-C-056""";
"""6312080080""";"ООО ООО ""ПМК-414"" ";Самара;;Генеральный директор;Глазунов;Сергей;Олегович;;Действует;;;;;21.10.2014;443051, г.Самара, Ракитовское шоссе, д.38а;443051, г.Самара, Ракитовское шоссе, д.38а;(846) 9968013, 9977122;;;;"""ПМК-414""";"""1086312001302""";;"""0108.06-2009-6312080080-C-056""";
"""6325033056""";"ООО ""Сызранская фирма ""Теплоизоляция"" ";Сызрань;;Директор;Баширов;Фарит;Файзуллович;;Действует;;;;;15.05.2012;446029, Самарская область, г.Сызрань, пер. Жукова, 1;446029, Самарская область, г.Сызрань, пер. Жукова, 1;(8464) 344903;;;;"""Сызранская фирма ""Теплоизоляция""";"""1036301262689""";;"""0112.05-2010-6325033056-C-056""";
"""6325032133""";"ООО ""КОМПЛЕКС"" ";Сызрань;;Генеральный директор;Алейник;Валерий;Сергеевич;;Действует;;;;;25.09.2012;446012, Самарская область, г.Сызрань, ул.Хвалынская, д.85;446012, Самарская область, г.Сызрань, ул.Хвалынская, д.85;(8464) 98-29-48, 981847;;;;"""КОМПЛЕКС""";"""1036301256804""";;"""0114.03-2009-6325032133-C-056""";
"""6371003546""";"ООО ""Высокая энергия"" ";пос. Комсомольский;;Директор;Загорин;Валерий;Михайлович;;Действует;;;;;06.11.2012;446412, Самарская область, Кинельский район, пос.Комсомольский, ул.Полевая, д.4;446412, Самарская область, Кинельский район, пос.Комсомольский, ул.Полевая, д.4;(846) 9905921, 63-6-31-06, 63-5-11-38;;;;"""Высокая энергия""";"""1026303274282""";;"""0115.04-2009-6371003546-C-056""";
"""6318303110""";"ООО ""СТРОЙТЭКС"" ";Самара;;Директор;Глухенький;Николай;Иванович;;Действует;;;;;18.12.2012;443034, г.Самара, ул.Севастопольская, д.35;443034, г.Самара, ул.Севастопольская, д.35;(846) 9540280;;;;"""СТРОЙТЭКС""";"""1026301523632""";;"""0116.03-2009-6318303110-C-056""";
"""6323018581""";"ООО ПФ ""Термо и К"" ";Тольятти;;Директор;Ильюшко;Александр;Михайлович;;Действует;;;;;05.06.2012;445019, Самарская область, г.Тольятти, ул.Новозаводская, д.8е;445019, Самарская область, г.Тольятти, ул.Новозаводская, д.8е;"(8482) 566182; 566183";;;;"""Термо и К""";"""1036301033603""";;"""0118.03-2009-6323018581-C-056""";
"""6383005869""";"ООО ""Агрострой"" ";Сызрань;;Директор;Куркин;Виктор;Дмитриевич;;Действует;;;;;30.10.2012;446015, Самарская область, г.Сызрань, пос.Елизарово;446015, Самарская область, г.Сызрань, пос.Елизарово;(8464) 922190, 908156;;;;"""Агрострой""";"""1046301250489""";;"""0120.03-2009-6383005869-C-056""";
"""6325028401""";"ООО ""Стройком"" ";Сызрань;;Директор;Костромитин;Валерий;Григорьевич;;Действует;;;;;29.05.2012;"446015, Самарская обл., г. Сызрань, пос. Елизарово, территория ОАО ""Сызраньагропромснаб""";"446015, Самарская обл., г. Сызрань, пос. Елизарово, территория ОАО ""Сызраньагропромснаб""";"(8464) 90-21-90; 908156";;;;"""Стройком""";"""1026303066437""";;"""0121.03-2009-6325028401-C-056""";
"""6325029268""";"ООО ""Спец РСУ"" ";Сызрань;;Генеральный директор;Прокошин;Владимир;Александрович;;Действует;;;;;31.07.2012;446029, Самарская область, г. Сызрань, пер. Жукова, д. 3;446029, Самарская область, г. Сызрань, пер. Жукова, д. 3;(8464) 908919;;;;"""Спец РСУ""";"""1026303064886""";;"""0123.05-2009-6325029268-C-056""";
"""6367009200""";"ООО ""Экотерм-сервис"" ";п.г.т. Смышляевка;;Директор;Абросимов;Иван;Владимирович;;Действует;;;;;10.12.2013;443548, Самарская область, Волжский район, пгт Смышляевка, ул.Краснополянская, д.14;443548, Самарская область, Волжский район, пгт Смышляевка, ул.Краснополянская, д.14;(846) 2790660;;;;"""Экотерм-сервис""";"""1026303507482""";;"""0127.05-2009-6367009200-C-056""";
"""6318123414""";"ООО ""ГЛОБУС-Т"" ";Самара;;Генеральный директор;Калинин;Владислав;Валентинович;;Действует;;;;;14.03.2014;443045, г.Самара, ул.Корабельная, д.12, офис 3;443045, г.Самара, ул.Корабельная, д.12, офис 3;(846) 2604229;;;;"""ГЛОБУС-Т""";"""1026300773157""";;"""0129.06-2010-6318123414-C-056""";
"""6317073714""";"ООО ""Строительная компания ""САГА"" ";Самара;;Генеральный директор;Гизатулин;Виталий;Акзамович;;Действует;;;;;13.08.2013;443056, г.Самара, ул.Н.Панова, д.31, офис 231;443056, г.Самара, ул.Н.Панова, д.31, офис 231;(846) 2635338;;;;"""Строительная компания ""САГА""";"""1086317001870""";;"""0130.05-2009-6317073714-C-056""";
"""6315601800""";"ООО ""ОНТЕЛ"" ";Самара;;Директор;Ненашев;Алексей;Валерьевич;;Действует;;;;;25.12.2012;443010, г.Самара, ул.Молодогвардейская, д.121;443010, г.Самара, ул.Молодогвардейская, д.121;(846) 3738700;;;;"""ОНТЕЛ""";"""1076315003027""";;"""0131.03-2010-6315601800-C-056""";
"""6367008894""";"ООО ""Мико-Строй"" ";Нефтегорск;;Генеральный директор;Хансанамян;Норик;Вагинакович;;Действует;;;;;05.08.2014;443114, г.Самара, проспект Кирова, д.387, позиция 21;443114, г.Самара, проспект Кирова, д.387, позиция 21;"(846) 7025604; 7025606";;;;"""Мико-Строй""";"""1036302399253""";;"""0133.06-2009-6367008894-C-056""";
"""6325001470""";"ООО ""ФАНТ"" ";Сызрань;;Директор;Волчек;Светлана;Викторовна;;Действует;;;;;29.07.2014;446029, Самарская область, г.Сызрань, пер.Жукова, д.30;446029, Самарская область, г.Сызрань, пер.Жукова, д.30;(8464) 908691, 344508;;;;"""ФАНТ""";"""1026303057230""";;"""0134.08-2009-6325001470-C-056""";
"""6315603959""";"ООО ""СтильСервис"" ";Самара;;Директор Самарского филиала;Нигаматьянов;Виталий;Муллаянович;;Действует;;;;;10.09.2013;443114, г.Самара, ул.Стара Загора, д.164;443114, г.Самара, ул.Стара Загора, д.164;(846) 2021202;;;;"""СтильСервис""";"""1076315005084""";;"""0135.05-2010-6315603959-C-056""";
"""6319044130""";"ООО фирма ""Флаитекс"" ";Самара;;Директор;Абдулькеримов;Сергей;Меджитович;;Действует;;;;;23.10.2012;443082, г.Самара, проспект Карла Маркса, д.49, каб.54;443082, г.Самара, проспект Карла Маркса, д.49, каб.54;2477551;;;;"""Флаитекс""";"""1036300893628""";;"""0136.06-2010-6319044130-C-056""";
"""6318122788""";"ООО ""Алстрой"" ";Самара;;Директор;Калинкин;Александр;Григорьевич;;Действует;;;;;06.11.2012;443045, г.Самара, ул.Авроры, д.181;443045, г.Самара, ул.Авроры, д.181;(846) 9584645;;;;"""Алстрой""";"""1026301525909""";;"""0137.04-2009-6318122788-C-056""";
