ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""4339001043""";ОАО «ПМК-20 Гражданстрой» ;Яранск;;Генеральный директор;Плотников;Владимир;Васильевич;;Действует;;;28.03.2015;;25.09.2014;612260, Кировская область, г.Яранск, ул.Тургенева, д.76;612260, Кировская область, г.Яранск, ул.Тургенева, д.76;(83367) 21031;22842;pmk20@inbox.ru;89091362548;«Яранская ПМК-20 Гражданстрой»;"""1024301287757""";;"""0011.10-2014-4339001043-С-81""";
"""4346053733""";ЗАО «Кировпромвентиляция» ;Киров;;Директор;Седых;Борис;Анатольевич;;Действует;;;29.09.2015;;10.07.2014;610014, г.Киров, ул.Производственная,д. 33а;610014, г.Киров, ул.Производственная,д. 33а;(8332) 703371;703277;kpv@ventil.kirov.ru;;«Кировпромвентиляция»;"""1034316527090""";;"""0012.7-2014-4346053733-С-81""";
"""4309004382""";ООО «Фаворит» ;Зуевка;;Директор;Кононов;Валерий;Вениаминович;;Приостановлен;;;13.01.2015;;29.11.2012;610020, г. Киров, ул. К.Либкнехта, д.13;610020, г. Киров, ул. К.Либкнехта, д.13;(8332) 362894;362894;favorit.kononov@yandex.ru;;«Фаворит»;"""1024300665421""";;"""0013.4-2012-4309004382-С-81""";
"""4312125274""";ООО «Иста-ремонт» ;Кирово-Чепецк;;Директор;Елькин;Николай;Владимирович;;Действует;;;29.03.2015;;23.04.2014;613040, Кировская область, г.Кирово-Чепецк, ул.Энергетиков, д.16;613040, Кировская область, г.Кирово-Чепецк, ул.Энергетиков, д.16;(83361) 48979;48979;ista_remont@mail.ru;;«Иста-ремонт»;"""1024300750320""";;"""0015.5-2014-4312125274-С-81""";
"""4312119538""";ООО «Кровэн» ;Кирово-Чепецк;;Директор;Безруков;Сергей;Евгеньевич;;Действует;;;15.01.2015;;05.09.2013;613040, Кировская область, г.Кирово-Чепецк, ул. 60 лет Октября, д.4, корп.2;613040, Кировская область, г.Кирово-Чепецк, ул. 60 лет Октября, д.4, корп.2;(83361) 60777;;krovehnkirov@yandex. ru kirowochepetsck.krowen@yandex.ru;;«Кровэн»;"""1024300749494""";;"""0016.3-2013-4312119538-С-81""";
"""4345075420""";ООО «Стройремкоммуникация» ;Киров;;Директор;Тарасов;Алексей;Валерьевич;;Действует;;;01.03.2015;;01.11.2012;610006, г.Киров, ул.Северное Кольцо, д.25;610006, г.Киров, ул.Северное Кольцо, д.25;(8332) 493170;714157;stroy.kirov@mail.ru;493170;«Стройремкоммуникация»;"""1044316510622""";;"""0017.3-2012-4345075420-С-81""";
"""4345017789""";ООО «Энергис» ;Киров;;Директор;Огарков;Леонид;Васильевич;;Действует;;;14.02.2015;;08.05.2013;610050, г.Киров, ул.Менделеева, д.2;610050, г.Киров, ул.Менделеева, д.2;(8332) 62-14-52;517271;energis@mail.ru;;«Энергис»;"""1024301325025""";;"""0018.3-2013-4345017789-С-81""";
"""4310034180""";ООО «Зодчий» ;Кильмезь;;Генеральный директор;Валеев;Рафис;Нификович;;Действует;;;13.11.2014;;19.12.2013;613570, Кировская область, пгт.Кильмезь, ул.Большевиков, д.30;613570, Кировская область, пгт.Кильмезь, ул.Большевиков, д.30;(83338) 21938;21630;zodchiykilmez@mail.ru;;«Зодчий»;"""1094321000047""";;"""0020.7-2013-4310034180-С-81""";
"""4346005401""";ООО «Радиотехник» ;Киров;;Генеральный директор;Гусев;Александр;Геннадьевич;;Действует;;;09.01.2015;;31.07.2014;610035, г.Киров, ул.Коммунальная, д.2;610035, г.Киров, ул.Коммунальная, д.2;(8332) 704090;;info@rt.svs4.ru;703998;«Радиотехник»;"""1024301322165""";;"""0021.8-2014-4346005401-С-81""";
"""4345146953""";ООО «Гражданремстрой – УСМ» ;Киров;;Директор;Зверев;Михаил;Алексеевич;;Действует;;;24.03.2015;;25.09.2014;610004, г.Киров, ул.Семаковская, д.41;610004, г.Киров, ул.Семаковская, д.41;(8332) 363973;360511, 36 50 36;grrs@mail.ru;;«Гражданремстрой – УСМ»;"""1064345114074""";;"""0023.7-2014-4345146953-С-81""";
"""4345010208""";ООО «ОКС завода ОЦМ» ;Киров;;Генеральный директор;Ширяев;Владимир;Валерьевич;;Действует;;;08.08.2015;;20.02.2014;610014, г.Киров, ул. Грибоедова 1а;610014, г.Киров, ул. Грибоедова 1а;(8332) 566100;;566100@list.ru, info@oks-ocm.ru;;«ОКС завода ОЦМ»;"""1024301315807""";;"""0024.7-2014-4345010208-С-81""";
"""4347024647""";ООО предприятие «Сантехмонтаж» ;Киров;;Директор;Бригида;Валерий;Николаевич;;Действует;;;27.02.2015;;09.10.2014;610044, г.Киров, ул.Луганская, д.51б;610044, г.Киров, ул.Луганская, д.51б;(8332) 523588;523588;stm.kirov@mail.ru;;предприятие «Сантехмонтаж»;"""1024301321098""";;"""0025.4-2014-4347024647-С-81""";
"""4345052977""";ООО «ВВЭМ» ;Киров;;Директор;Осташев;Вадим;Валерьевич;;Действует;;;31.01.2015;;07.11.2013;610035, г.Киров, ул.Производственная, д.33;610035, г.Киров, ул.Производственная, д.33;(8332) 703917;703940;ost@emon.kirov.ru;;«Верхневолгоэлектромонтаж»;"""1034316509589""";;"""0026.5-2013-4345052977-С-81""";
"""4345142885""";ООО «Смарт-Строй» ;Киров;;Директор;Куклин;Кирилл;Владимирович;;Действует;;;23.02.2015;;19.12.2013;610002, г. Киров, ул.Большевиков, д.97;610002, г. Киров, ул.Большевиков, д.97;(8332);226470;kkuklin@yandex.ru. info@smart-st.ru;;«Смарт-Строй»;"""1064345109619""";;"""0027.6-2013-4345142885-С-81""";
"""4348033919""";ООО СФ «Росмонтаж» ;Киров;;Директор;Носков;Сергей;Авенирович;;Действует;;;02.04.2015;;19.12.2013;610006, г.Киров, ул.Северное Кольцо, д.26;610006, г.Киров, ул.Северное Кольцо, д.26;(8332) 363454;364074;vstm_ooo@mail.ru;;Строительная фирма «Росмонтаж»;"""1024301339545""";;"""0028.5-2013-4348033919-С-81""";
"""4349000426""";ЗАО «Нововятская ПМК-1» ;Киров;;Генеральный директор;Бочкин;Василий;Владимирович;;Действует;;;31.12.2014;;24.05.2012;610008, г.Киров, ул.Советская (Нововятск), д.11а;610008, г.Киров, ул.Советская (Нововятск), д.11а;(8332) 312061;311786;npmk-1@rambler.ru;;«Нововятская ПМК №1»;"""1034316506290""";;"""0029.4-2012-4349000426-С-81""";
"""4341010729""";ООО «Движение-3С» ;Кирово-Чепецк;;Управляющий;Плехов;Николай;Юрьевич;;Действует;;;28.02.2015;;05.09.2013;613048, Кировская область, г.Кирово-Чепецк, ул.Мелиораторов, д.26;613048, Кировская область, г.Кирово-Чепецк, ул.Мелиораторов, д.26;(83361) 64330 71901;64515 29844;apes@m-oil.ru;;«Движение-3С»;"""1024300749208""";;"""0031.7-2013-4341010729-С-81""";
"""4322000789""";ОАО «ОСТ» ;Омутнинск;;Генеральный директор;Бояринцев;Иван;Иванович;;Действует;;;04.02.2015;;09.10.2014;612740, Кировская область, г. Омутнинск, ул.Коковихина, д.39а;612740, Кировская область, г. Омутнинск, ул.Коковихина, д.39а;(83352);22074;ost43@mail.ru;;«Омутнинский строительный трест»;"""1024300964599""";;"""0032.7-2014-4322000789-С-81""";
"""4346005338""";ОАО «Фирма Гражданстрой» ;Киров;;Генеральный директор;Горохов;Василий;Спиридонович;;Действует;;;11.02.2015;;29.11.2012;610001, г.Киров, ул.Красина, д.5/1;610001, г.Киров, ул.Красина, д.5/1;(8332) 543036;;vita@grazhdanstroy.com;;«Фирма Гражданстрой»;"""1024301308217""";;"""0033.4-2012-4346005338-С-81""";
"""4345034696""";ООО «Галерея» ;Киров;;Директор;Силов;Евгений;Борисович;;Действует;;;31.12.2014;;27.09.2012;610002, г.Киров, ул.Ленина, д.129а;610002, г.Киров, ул.Ленина, д.129а;(8332) 371610;;silov_e@mail.ru;89127344067;«Галерея»;"""1024301330536""";;"""0035.3-2012-4345034696-С-81""";
"""4346037266""";ООО «Монтажинвест» ;Киров;;Генеральный директор;Дворников;Владислав;Юрьевич;;Действует;;;31.12.2014;;18.10.2012;610048, г. Киров, ул.Воровского, д.161;610048, г. Киров, ул.Воровского, д.161;(8332) 526885;526066;ksm@ksm-kirov.ru;;«Монтажинвест»;"""1024301326136""";;"""0036.5-2012-4346037266-С-81""";
"""4346054737""";ООО «Монтаж-Сервис» ;Киров;;Генеральный директор;Миронов;Александр;Семёнович;;Действует;;;31.12.2014;;07.06.2012;610048, г. Киров, ул.Воровского, д.161;610048, г. Киров, ул.Воровского, д.161;(8332) 526885;526066;ksm@ksm.kirov.ru;;«Монтаж-Сервис»;"""1024301316302""";;"""0037.5-2012-4346054737-С-81""";
"""4345174326""";ООО «Монтаж-Строй» ;Киров;;Генеральный директор;Сизов;Константин;Владимирович;;Действует;;;31.12.2014;;07.06.2012;610048, г. Киров, ул.Воровского, д.161;610048, г. Киров, ул.Воровского, д.161;(8332) 526885;526066;ksm@ksm.kirov.ru;;«Монтаж-Строй»;"""1074345017889""";;"""0038.5-2012-4345174326-С-81""";
"""4345223809""";ООО «Монтаж-Комплект» ;Киров;;Генеральный директор;Перфилов;Александр;Валерьевич;;Действует;;;31.12.2014;;07.06.2012;610048, г. Киров, ул.Воровского, д.161;610048, г. Киров, ул.Воровского, д.161;(8332) 526885;526066;ksm@ksm.kirov.ru;;«Монтаж-Комплект»;"""1084345005436""";;"""0040.4-2012-4345223809-С-81""";
"""4345094430""";ООО «МЖК Строй-1» ;Киров;;Директор;Демин;Александр;Анатольевич;;Действует;;;26.03.2015;;23.01.2014;610006, г.Киров, ул.Кутшо, д.9;610006, г.Киров, ул.Кутшо, д.9;(8332) 761223;761223;mgkstroi@pochta.ru;;«МЖК Строй-1»;"""1054316500677""";;"""0041.5-2014-4345094430-С-81""";
"""4345098611""";ООО «МЖК Энерго» ;Киров;;Директор;Маракулин;Александр;Геннадьевич;;Действует;;;20.09.2015;;23.04.2014;610006, г.Киров, ул.Кутшо, д.8а;610006, г.Киров, ул.Кутшо, д.8а;(8332) 761224;;magkirov@mail.ru;;«МЖК Энерго»;"""1054316535900""";;"""0042.4-2014-4345098611-С-81""";
"""4345144459""";ООО «ГрадСтрой» ;Киров;;Директор;Менчиков;Андрей;Леонидович;;Действует;;;23.03.2015;;01.11.2012;610021, г.Киров, ул. Производственная, д. 28;610021, г.Киров, ул. Производственная, д. 28;(8332) 291704;;dom.invest@mail.ru;;«ГрадСтрой»;"""1064345111192""";;"""0043.5-2012-4345144459-С-81""";
"""4345116518""";ООО «Строй-Демо» ;Киров;;Генеральный директор;Иглин;Николай;Афонасьевич;;Действует;;;23.02.2015;;19.10.2011;610025, Киров, Деповская, 90;610025, Киров, Деповская, 90;(8332) 601685;601694;Stroidemo@yandex.ru;;«Строй-Демо»;"""1054316892387""";;"""0044.6-2011-4345116518-С-81""";
"""4345085179""";ООО «Кировремстрой» ;Киров;;Директор;Ивонин;Александр;Николаевич;;Действует;;;31.01.2015;;13.09.2012;610035, г.Киров, ул. Воровского д. 76г;610035, г.Киров, ул. Воровского д. 76г;(8332) 57-26-33;57-26-33;remstroy50@mail.ru;;«Кировремстрой»;"""1044316543810""";;"""0045.4-2012-4345085179-С-81""";
"""4345202478""";ООО «БАХ» ;Киров;;Директор;Хачатрян;Баграт;Адибекович;;Действует;;;15.11.2014;;18.07.2013;610008, г.Киров, Нововятский район Слобода Шулаи,д.9;610008, г.Киров, Нововятский район Слобода Шулаи,д.9;(8332) 310366 (40-30-24);;BAH.kirov2007@yandex.ru;445475 453024;«БАХ»;"""1074345046214""";;"""0047.5-2013-4345202478-С-81""";
"""4346006691""";ООО СМК «Вяткасвязь» ;Киров;;Директор;Козлов;Александр;Владимирович;;Действует;;;09.09.2015;;22.11.2013;610006, г.Киров, Искожевский переулок, д.15;610006, г.Киров, Искожевский переулок, д.15;(8332) 363177;365255;vsv@smk.kirov.ru;;Строительно-монтажная компания «Вяткасвязь»;"""1034316522976""";;"""0048.7-2013-4346006691-С-81""";
"""4345143818""";ООО «СК «Вертикаль» ;Киров;;Директор;Клешнин;Андрей;Валерьевич;;Действует;;;27.01.2015;;30.05.2013;610007, г.Киров, Чижовский 4-ый переулок, д.4;610007, г.Киров, Чижовский 4-ый переулок, д.4;(8332) 478197;631600 570188;vertikal06@yandex.ru;;«Строительная компания «Вертикаль»;"""1064345110653""";;"""0050.5-2013-4345143818-С-81""";
"""4345009308""";ООО «Элгисс-Монтаж» ;Киров;;Директор;Пашкин;Сергей;Юрьевич;;Действует;;;26.03.2015;;09.10.2014;610016, г.Киров, ул.Металлургов, д.8;610016, г.Киров, ул.Металлургов, д.8;(8332) 587042;;algiss-ps@mail.ru;;«Элгисс-Монтаж»;"""1024301350292""";;"""0051.6-2014-4345009308-С-81""";
"""4345063834""";ООО «СПКО» ;Киров;;Директор;Крутихин;Александр;Михайлович;;Действует;;;07.02.2015;;08.05.2013;610035, г.Киров, ул.Некрасова, д.34;610035, г.Киров, ул.Некрасова, д.34;(8332) 472043;57-06-06;stroiprofkom@mail.ru;;«Строительная профессиональная компания»;"""1034316591242""";;"""0052.5-2013-4345063834-С-81""";
"""4345126227""";ООО «ССМ» ;Киров;;Директор;Худяков;Николай;Николаевич;;Действует;;;06.04.2015;;01.08.2013;610016, г. Киров, ул.Металлургов, д.8, оф.20;610016, г. Киров, ул.Металлургов, д.8, оф.20;(8332) 382718;650045,;ccm-kirov@yandex.ru;www.biotech.kirov.ru;«Сантехспецмонтаж»;"""1064345016658""";;"""0054.6-2013-4345126227-С-81""";
"""4345020340""";ООО «Гражданремстрой» ;Киров;;Директор;Цветков;Сергей;Васильевич;;Действует;;;24.03.2015;;06.03.2014;610035, г.Киров, ул.Семаковская, д.41;610035, г.Киров, ул.Семаковская, д.41;(8332) 363973;360511;grrs@mail.ru;;«Гражданремстрой»;"""1034316529928""";;"""0056.10-2014-4345020340-С-81""";
"""4312126856""";ООО «ГалоПолимер Кирово-Чепецк» ;г.Кирово-Чепецк;;Директор;Бойко;Павел;Иванович;;Действует;;;31.12.2014;;10.07.2014;613040, Кировская область, г.Кирово-Чепецк, ул.Заводская, территория Завода полимер, д.17А;613040, Кировская область, г.Кирово-Чепецк, ул.Заводская, территория Завода полимер, д.17А;(83361) 94281;93594;nataliya.knyazeva@halopolymer.com;;«ГалоПолимер Кирово-Чепецк»;"""1034313509108""";;"""0057.6-2014-4312126856-С-81""";
"""4312140018""";ООО «Жилстрой» ;Кирово-Чепецк;;Директор;Минеев;Сергей;Николаевич;;Действует;;;02.02.2015;;12.07.2012;613050, Кировская область, г.Кирово-Чепецк, ул.Фестивальная, д.3, офис 40;613050, Кировская область, г.Кирово-Чепецк, ул.Фестивальная, д.3, офис 40;(912) 7135544;;zhilstroj-CH@yandex.ru;883361 40107;«Жилстрой»;"""1094312000265""";;"""0058.5-2012-4312140018-С-81""";
"""4345005977""";ООО «Город-сад» ;Киров;;Директор;Вахонин;Денис;Юрьевич;;Действует;;;24.04.2015;;24.10.2013;610020, г.Киров, ул. Карла Либкнехта, д.55;610020, г.Киров, ул. Карла Либкнехта, д.55;(8332) 355561 355562;648424;Prim.ok@mail.ru gorodsadooo@mail.ru;476671;«Город-сад»;"""1024301312265""";;"""0059.7-2013-4345005977-С-81""";
"""4347030182""";ООО фирма «Лифтмонтаж» ;Киров;;Директор;Сорокин;Виктор;Дмитриевич;;Действует;;;24.08.2015;;29.11.2012;610020, г.Киров, ул.Розы Люксембург, д.72;610020, г.Киров, ул.Розы Люксембург, д.72;(8332) 548543 224270 548583 224271 475303;548543;kirovlift@mail.ru;;фирма «Лифтмонтаж»;"""1034316523515""";;"""0061.2-2012-4347030182-С-81""";
"""4322000404""";МУП ЖКХ Омутнинского района ;Омутнинск;;Директор;Охорзин;Андрей;Николаевич;;Действует;;;16.02.2015;;27.12.2012;612744, Кировская область, г.Омутнинск, ул.Кривцова, д.18;612744, Кировская область, г.Омутнинск, ул.Кривцова, д.18;(83352) 20260;21141;MUPGKX@yandex.RU;;жилищно-коммунального хозяйства Омутнинского района;"""1024300963103""";;"""0063.3-2012-4322000404-С-81""";
"""4345065750""";ООО «Электромонтажностроительный Поезд - 43» ;Киров;;Директор;Щербинин;Михаил;Васильевич;;Действует;;;26.04.2015;;10.07.2014;610004, г.Киров, ул.Заводская, д.41;610004, г.Киров, ул.Заводская, д.41;(8332) 383598;645887;EMSP43@yandex.ru;;«Электромонтажностроительный Поезд - 43»;"""1034316597039""";;"""0064.3-2014-4345065750-С-81""";
"""4345021506""";"ООО ""РИМСТРОЙ"" ";Киров;;Директор;Крупин;Александр;Александрович;;Действует;;;18.01.2015;;27.03.2014;610020, г. Киров, ул. К.Либкнехта, д.71 оф.10 10;610020, г. Киров, ул. К.Либкнехта, д.71 оф.10 10;(8332) 322394;322394;STRIMKIROV@YANDEX.ru;;"""РИМСТРОЙ""";"""1024301319591""";;"""0065.7-2014-4345021506-С-81""";
"""4345103170""";ООО «Подрядчик» ;Киров;;Директор;Шеломенцев;Сергей;Васильевич;;Действует;;;31.12.2014;;31.07.2014;610008, г.Киров,ул. Советская (Нововятск), д.11а;610008, г.Киров,ул. Советская (Нововятск), д.11а;(8332) 312194;311786;;;«Подрядчик»;"""1054316575466""";;"""0066.6-2014-4345103170-С-81""";
"""4345214280""";ООО «Электростроймонтаж» ;Киров;;Директор;Гулин;Евгений;Викторович;;Действует;;;31.12.2014;;27.06.2013;610035, г.Киров, ул.Чапаева, д.13;610035, г.Киров, ул.Чапаева, д.13;(8332) 545150;544853;pfstroy@mail.ru;468289;«Электростроймонтаж»;"""1074345057445""";;"""0067.10-2013-4345214280-С-81""";
"""4348000776""";ООО НПЦ «Витрувий» ;Киров;;Директор;Лямшин;Сергей;Михайлович;;Действует;;;21.03.2015;;01.11.2012;610017, г.Киров, ул.М. Гвардии, д.43в;610017, г.Киров, ул.М. Гвардии, д.43в;(8332) 641137;648496;npc@vitruviy.kirov.ru npc@vitruviy.kirov.ru;;Научно-производственный центр «Витрувий» по обследованию, восстановлению и усилению строительных конструкций;"""1034316539663""";;"""0068.4-2012-4348000776-С-81""";
"""4345045610""";ООО «ВТК Монтаж» ;Киров;;Директор;Зыков;Игорь;Вячеславович;;Действует;;;25.03.2015;;27.06.2013;610046, г.Киров, 1-ый Кирпичный переулок, д.15;610046, г.Киров, 1-ый Кирпичный переулок, д.15;(8332) 477787;620140;montage@vtkgroup.ru;;«ВТК Монтаж»;"""1024301310439""";;"""0069.4-2013-4345045610-С-81""";
"""4312130115""";ООО «ВятСтроймонтаж» ;Кирово-Чепецк;;Директор;Солдатов;Павел;Петрович;;Действует;;;29.07.2015;;23.01.2014;613040, Кировская область, Кирово-Чепецк, ул. Строительная, 2 г;613040, Кировская область, Кирово-Чепецк, ул. Строительная, 2 г;(83361) 37070;;sk-soyuz@bk.ru;;«ВятСтроймонтаж»;"""1044313508777""";;"""0070.5-2014-4312130115-С-81""";
"""4345225193""";ООО «ЭнергоСтройСервис» ;Киров;;Директор;Ложеницын;Даниил;Владимирович;;Действует;;;16.03.2015;;10.07.2014;610002, г.Киров, ул.Милицейская, д.18, оф.305;610002, г.Киров, ул.Милицейская, д.18, оф.305;(8332) 449505;37-67-51,37-67-59;eskirov@mail.ru;;«ЭнергоСтройСервис»;"""1084345006833""";;"""0072.9-2014-4345225193-С-81""";
"""4348036564""";ООО «Вербицкий» ;Киров;;Директор;Вербицкий;Владимир;Антонович;;Действует;;;06.06.2015;;27.06.2013;610000, г.Киров, ул.Ленина, д.86;610000, г.Киров, ул.Ленина, д.86;(8332) 491351 Владимир Антонович;366023;verbis98@mail.ru;;«Вербицкий»;"""1034316546285""";;"""0073.3-2013-4348036564-С-81""";
"""4312037363""";ООО «Чепецкое» ;Ключи поселок;;Директор;Ермолина;Лариса;Леонидовна;;Действует;;;28.03.2015;;29.11.2012;613048, Кировская область, Кирово-Чепецкий район, пос.Ключи, ул.Дружбы, д.10;613048, Кировская область, Кирово-Чепецкий район, пос.Ключи, ул.Дружбы, д.10;(83361) 70147;70273;jilstroiservis@rambler.ru;;«Чепецкое»;"""1074312003699""";;"""0075.2-2012-4312037363-С-81""";
"""4322008040""";ООО «СК Ампир» ;Омутнинск;;Директор;Королев;Игорь;Николаевич;;Действует;;;09.02.2015;;18.07.2013;612740, Кировская область, г. Омутнинск, ул. Коковихина, д.39, оф.6;612740, Кировская область, г. Омутнинск, ул. Коковихина, д.39, оф.6;(83352) 23902;;sds41@mail.ru;;«СК Ампир»;"""1054302514232""";;"""0076.4-2013-4322008040-С-81""";
"""4345133707""";ООО «А-ТИКА» ;Киров;;Директор;Торчков;Александр;Николаевич;;Приостановлен;;;20.01.2015;;31.07.2014;610047, г.Киров, ул.Цветная, д.9;610047, г.Киров, ул.Цветная, д.9;(8332) 582522;587110;587110@mail.ru;;«А-ТИКА»;"""1064345099730""";;"""0077.10-2014-4345133707-С-81""";
"""4345140581""";ООО «Амфстрой» ;Киров;;Директор;Важенин;Алексей;Васильевич;;Действует;;;28.03.2015;;27.12.2012;610000 г.Киров, ул.К.Маркса, д.21, оф.407;610000 г.Киров, ул.К.Маркса, д.21, оф.407;(8332) 786941, 218-731;218731;amfstroy@rambler.ru;;«Амфстрой»;"""1064345107089""";;"""0078.2-2012-4345140581-С-81""";
"""4345120440""";ООО «Строительное управление №1» ;Киров;;Директор;Окунев;Владимир;Ильич;;Приостановлен;;;24.07.2015;;29.05.2014;610016, г.Киров, Октябрьский проспект, д.22А;610016, г.Киров, Октябрьский проспект, д.22А;(8332) 231792;230529;TASHA_FET@mail.ru;;«Строительное управление №1»;"""1054316930634""";;"""0079.6-2014-4345120440-С-81""";
"""4345190945""";ООО «Уютный дом» ;Киров;;Генеральный директор;Сорокин;Александр;Львович;;Действует;;;07.07.2015;;29.11.2012;610014, г.Киров, ул.Некрасова, д.65;610014, г.Киров, ул.Некрасова, д.65;(8332) 567309;567311;t_stroy@mail.ru;;«Уютный дом»;"""1074345034862""";;"""0080.5-2012-4345190945-С-81""";
"""4345052543""";ООО «Промсвязьмонтажсервис» ;Киров;;Директор;Марьин;Александр;Дмитриевич;;Действует;;;27.07.2015;;29.11.2012;610035, г.Киров, ул.Производственная, д.33;610035, г.Киров, ул.Производственная, д.33;(8332) 703922;703922;promsms@mail.ru;89195209822;«Промсвязьмонтажсервис»;"""1034316506355""";;"""0081.2-2012-4345052543-С-81""";
"""4347000170""";ЗАО «Агропромтехника» ;Киров;;Генеральный директор;Сергеев;Александр;Георгиевич;;Действует;;;31.01.2015;;23.01.2014;610042, г. Киров, ул. Лепсе, 22,оф.23;610042, г. Киров, ул. Лепсе, 22,оф.23;(8332) 584660, 584680;584676;agro05@bk.ru;89127328832;«Агропромтехника»;"""1024301308107""";;"""0082.6-2014-4347000170-С-81""";
"""4345113926""";ООО «ТехноСтройПроект» ;Киров;;Директор;Богомолов;Юрий;Алексеевич;;Действует;;;24.01.2015;;23.08.2012;610002, г.Киров, ул.Казанская, д.109 а;610002, г.Киров, ул.Казанская, д.109 а;(8332) 676457;675789;tsp@tsp.kirov.ru;;«ТехноСтройПроект»;"""1054316711789""";;"""0086.6-2012-4345113926-С-81""";
