ИНН;Краткое наименование;Город;Регион;Должность руководителя;Фамилия руководителя;Имя руководителя;Отчество руководителя;Сумма генподряда;Статус в СРО;Статус торгов;Членские взносы;Страхвка;Проверка;Допуск выдан;Юридический адрес;Фактический адрес;Телефон;Факс;E-mail;Веб-сайт;Полное наименование;ОГРН;КПП;Номер свидетельства;Виды работ
"""3005005833""";ООО «Сервис-Б» ;Камызяк;;Генеральный директор;Балмасов;Олег;Юрьевич;;Действует;;;07.02.2015;;13.06.2013;416340, Астраханская обл, Камызяк г, Садовая ул, дом № 45;416340, Астраханская обл, Камызяк г, Садовая ул, дом № 45;8-851-45-9-11-41;;Service_b@kam.astranet.ru;;Общество с ограниченной ответственностью «Строительно-промышленная компания «Сервис - Б»;"""1023000836726""";;"""0042.05-2009-3005005833-С-128""";
"""3017055388""";ООО «Астраханьстройкомплектмонтаж» ;Астрахань;;Генеральный директор;Кржановский;Николай;Михайлович;;Действует;;;07.02.2015;;09.06.2014;414057, Астраханская обл, Астрахань г, Космонавтов ул, дом № 18;414057, Астраханская обл, Астрахань г, Космонавтов ул, дом № 18;49-77-13 ПТО,47-91-01;33-84-13;info@astrbiz.ru;;Общество с ограниченной ответственностью «Астраханьстройкомплектмонтаж»;"""1083017001044""";;"""0045.07-2009-3017055388-С-128""";
"""3018011584""";МКПА Дирекция г.Астрахань МКП ;;;И.О. директора;Серебрякова;Елена;Вячеславовна;;Действует;;;07.02.2015;;02.08.2012;414000, Астраханская обл, Астрахань г, Ленина ул, дом № 23;414000, Астраханская обл, Астрахань г, Ленина ул, дом № 23;54-65-31;54-65-31;sev1265@mail.ru;;"Муниципальное казенное предприятие г. Астрахани Муниципальное казенное предприятие города Астрахани ""Дирекция по капитальному строительству""";"""1023000843799""";;"""0048.05-2010-3018011584-С-128""";
"""3017029860""";ООО «МОНТАЖНИК» ;;;Директор;Дерюга;Валерий;Васильевич;;Действует;;;07.02.2015;;27.12.2013;414057, Астраханская обл, Астрахань г, 1-ая Рыбацкая, ул, дом № 33;414057, Астраханская обл, Астрахань г, 1-ая Рыбацкая, ул, дом № 33;301945 620652 338969;;deregaog@gmail.ru;;Общество с ограниченной ответственностью «Специализированное предприятие «Монтажник»;"""1023000829378""";;"""0049.07-2009-3017029860-С-128""";
"""3001010303""";ООО «ПМК-27» ;;;Директор;Егорова;Анна;Павловна;;Действует;;;07.02.2015;;31.10.2013;416502, Астраханская обл, Ахтубинск г, Терешковой ул, дом № 14;416502, Астраханская обл, Ахтубинск г, Терешковой ул, дом № 14;88514139360 39361,39360;;Leona-61@mail.ru;;Общество с ограниченной ответственностью «Передвижная механизированная колонна № 27»;"""1023000508937""";;"""0050.03-2009-3001010303-С-128""";
"""3017041106""";ООО «ФРИЗ» ;;;Директор;Журавлев;Василий;Анатольевич;;Действует;;;07.02.2015;;24.04.2012;414057, Астраханская обл, Астрахань г, Рождественского ул, дом № 9, кв.6;414057, Астраханская обл, Астрахань г, Рождественского ул, дом № 9, кв.6;(851-2) , 551222;55-12-22;nv@newvek-sk.ru;;Общество с ограниченной ответственностью «Строительная компания «ФРИЗ»;"""1043001830530""";;"""0052.04-2009-3017041106-С-128""";
"""3016038157""";ООО «НОВЫЙ ВЕК» ;;;Генеральный директор;Журавлев;Василий;Анатольевич;;Действует;;;07.02.2015;;28.03.2014;414032, Астраханская обл, Астрахань г, Сенная ул, дом № 139;414032, Астраханская обл, Астрахань г, Сенная ул, дом № 139;(88512) 55-12-22;55-12-22;nv@newvek-sk..ru;http://www.newvek-sk.ru;Общество с ограниченной ответственностью «Строительная компания «Новый век»;"""1023000818323""";;"""0053.05-2009-3016038157-С-128""";
"""3017021484""";ООО «Антикоррозионщик» ;;;Генеральный директор;Карапетян;Азат;Багратович;;Действует;;;07.02.2015;;05.12.2013;416474, Астраханская обл, Приволжский р-н, Кулаковка с, промузел ТЭЦ-2;416474, Астраханская обл, Приволжский р-н, Кулаковка с, промузел ТЭЦ-2;48-22-51,471235;;antikoroz@yandex.ru;http://www.antikoroz.ru;Общество с ограниченной ответственностью «Антикоррозионщик»;"""1023000843073""";;"""0055.07-2009-3017021484-С-128""";
"""3018311926""";МКПА ГОРСВЕТ ;;;Директор;Мовчан;Владимир;Алексеевич;;Действует;;;07.02.2015;;18.11.2010;414006, Астраханская обл, Астрахань г, Пушкина ул, дом № 58;414006, Астраханская обл, Астрахань г, Пушкина ул, дом № 58;561336 564730;;astragorsvet@yandex.ru;;"Муниципальное казенное предприятие г. Астрахани Муниципальное казенное предприятие г. Астрахани ""ГОРСВЕТ""";"""1063015039691""";;"""0056.04-2009-3018311926-С-128""";
"""3015061940""";ООО «Гидромонтаж» ;;;Директор;Снопко;Владимир;Владимирович;;Действует;;;07.02.2015;;11.04.2013;414057, Астраханская обл, Астрахань г, Воробьева проезд, дом № 11/11, кв.89;414057, Астраханская обл, Астрахань г, Воробьева проезд, дом № 11/11, кв.89;(851-2) 35-20-72,631877;;gidrom02@inbox.ru;;Общество с ограниченной ответственностью «Гидромонтаж»;"""1033000815495""";;"""0059.07-2009-3015061940-С-128""";
"""3017037004""";ООО «Строй-Профи» ;;;Генеральный директор;Кожевников;Николай;Геннадьевич;;Действует;;;07.02.2015;;20.06.2013;414024, Астраханская обл, Астрахань г, Н.Островского ул, дом № 6;414024, Астраханская обл, Астрахань г, Н.Островского ул, дом № 6;332410;33-24-10;stroiprofi11@bk.ru;;Общество с ограниченной ответственностью «Производственно-коммерческая фирма «Строй-Профи»;"""1033000810369""";;"""0060.07-2009-3017037004-С-128""";
"""3016033159""";ООО «ПРОФИЛЬ-С» ;;;Директор;Косинов;Николай;Григорьевич;;Действует;;;07.02.2015;;09.09.2010;414032, Астраханская обл, Астрахань г, Аксакова ул, дом № 9;414032, Астраханская обл, Астрахань г, Аксакова ул, дом № 9;(8512) 38-87-38;38-87-38;info@profil-c.ru;http://www.profil-c.ru;Общество с ограниченной ответственностью «Производственное предприятие «ПРОФИЛЬ-С»;"""1023000825616""";;"""0064.02-2009-3016033159-С-128""";
"""3009010792""";ООО «Инвестстрой» ;;;Генеральный директор;Костылев;Анатолий;Александрович;;Действует;;;07.02.2015;;24.07.2014;414056, Астраханская обл, г. Астрахань, Комсомольская Набережная ул, корпус № 13, кв.32;414056, Астраханская обл, г. Астрахань, Комсомольская Набережная ул, корпус № 13, кв.32;447819 391051;;rivmar@rivmar.ru;;Общество с ограниченной ответственностью «Производственно-коммерческая фирма «Инвестстрой»;"""1023000846230""";;"""0065.05-2009-3009010792-С-128""";
"""3023007819""";ООО «Черноярское ДРСП» ;;;Директор;Кузнецов;Владимир;Алексеевич;;Действует;;;07.02.2015;;06.08.2014;416230, Астраханская обл, Черноярский р-н, Черный Яр с, Костякова ул., дом № 9;416230, Астраханская обл, Черноярский р-н, Черный Яр с, Костякова ул., дом № 9;(85149) 21183, 21752,;;blackdor@rambler.ru;;Общество с ограниченной ответственностью «Черноярское дорожное ремонтно-строительное предприятие»;"""1143023000977""";;"""0067.04-2009-3023007819-С-128""";
"""3002007127""";ООО «Володарская ПМК» ;;;Директор;Карабасов;Аслан;Альбекович;;Действует;;;07.02.2015;;27.11.2013;416170, Астраханская обл, Володарский район, пос. Володарский, ул.Нахимова, д. 1;416170, Астраханская обл, Володарский район, пос. Володарский, ул.Нахимова, д. 1;(851-42) 9-21-44;;k-aslan@yandex.ru;;Общество с ограниченной ответственностью «Володарская ПМК»;"""1053001688673""";;"""0068.06-2009-3002007127-С-128""";
"""3017045870""";ООО «МонтажПрибор» ;;;Директор;Курдюков;Александр;Михайлович;;Действует;;;07.02.2015;;15.05.2014;414024, Астраханская обл, Астрахань г, Б.Хмельницкого ул, дом № 7, кв.1;414024, Астраханская обл, Астрахань г, Б.Хмельницкого ул, дом № 7, кв.1;(8512) 611518,611507;;servis_TP@mail.ru;;Общество с ограниченной ответственностью «МонтажПрибор»;"""1063017004555""";;"""0069.04-2009-3017045870-С-128""";
"""3017033948""";ООО «Кротон» ;;;Генеральный директор;Кржановский;Николай;Михайлович;;Действует;;;07.02.2015;;25.11.2010;414057, Астраханская обл, Астрахань г, Космонавтов ул, дом № 18;414057, Астраханская обл, Астрахань г, Космонавтов ул, дом № 18;47-91-01,;47-89-13(факс);info@astrbiz.ru;http://www.kroton-sk.ru;Общество с ограниченной ответственностью «Многопрофильная компания «Кротон»;"""1023000833723""";;"""0070.04-2009-3017033948-С-128""";
"""3017037734""";ООО «Евростандарт» ;;;Директор;Магомедов;Эйваз;Гаджимагомедович;;Действует;;;07.02.2015;;17.07.2014;414006, Астраханская обл, Астрахань г, Пушкина ул, дом № 19, кв.21;414006, Астраханская обл, Астрахань г, Пушкина ул, дом № 19, кв.21;541180 540460 ,;;evro2003.56@mail.ru;;Общество с ограниченной ответственностью «Строительная компания «Евростандарт»;"""1033002810708""";;"""0071.05-2009-3017037734-С-128""";
"""3016007790""";ЗАО «Сапсан» ;;;Генеральный директор;Мишанин;Владимир;Иванович;;Действует;;;07.02.2015;;25.10.2012;414052, Астраханская обл, Астрахань г, Августовская ул, дом № 1;414052, Астраханская обл, Астрахань г, Августовская ул, дом № 1;(88512) 25-98-16,;;sapsan@astranet.ru;;Закрытое акционерное общество «Сапсан»;"""1023000821513""";;"""0072.03-2009-3016007790-С-128""";
"""3018014088""";ООО «Адекват» ;;;Директор;Абсалямов;Ильдар;Фатыхович;;Действует;;;17.08.2014;;29.08.2012;414015, Астраханская обл, Астрахань г, Керченская 5-я ул, дом № 19;414015, Астраханская обл, Астрахань г, Керченская 5-я ул, дом № 19;(851-2)50-65-46, ¶;50-65-41;adeckvat64@mail.ru;;Общество с ограниченной ответственностью «Строительная фирма «Адекват»;"""1023000843997""";;"""0073.06-2009-3018014088-С-128""";
"""3001009202""";ООО «Стройсервис» ;;;Директор Мамедов;Зияфат;Нураддин;оглы;;Действует;;;22.09.2014;;28.10.2010;416502, Астраханская обл, Ахтубинск г, Мелиораторов м-н, дом № 6, кв.7;416502, Астраханская обл, Ахтубинск г, Мелиораторов м-н, дом № 6, кв.7;,(885141)51070,39255;;mamedov.ziyafat@yandex.ru;;Общество с ограниченной ответственностью «Стройсервис»;"""1023000508134""";;"""0076.04-2009-3001009202-С-128""";
"""3016041390""";ООО «ПрофИТ» ;;;Директор;Никитенко;Илья;Николаевич;;Действует;;;07.02.2015;;26.07.2012;414040, Астраханская обл, Астрахань г, Красная Набережная ул, дом № 37;414040, Астраханская обл, Астрахань г, Красная Набережная ул, дом № 37;39-20-81;31-75-16;profit@itregion.info;zhiryakova@tf-tan.ru¶ эл/почта евгении жирковой;Общество с ограниченной ответственностью «ПрофИТ»;"""1033001304115""";;"""0080.04-2009-3016041390-С-128""";
"""3015071200""";ООО «Астраханская теплосетевая компания» ;;;Директор;Красюк;Алексей;Иванович;;Действует;;;07.02.2015;;05.09.2013;414040, Астраханская обл, Астрахань г, Красная Набережная ул, дом № 37, офис 314;414040, Астраханская обл, Астрахань г, Красная Набережная ул, дом № 37, офис 314;51-65-40;51-65-40;Teplo_snab@rambler.ru;;Общество с ограниченной ответственностью «Астраханская теплосетевая компания»;"""1053000078647""";;"""0081.04-2009-3015071200-С-128""";
"""3016038453""";ЗАО «Юг-Строй» ;;;Генеральный директор;Ланг;Владимир;Николаевич;;Действует;;;07.02.2015;;26.09.2014;414040, Астраханская обл, Астрахань г, Куйбышева ул, дом № 7/25;414040, Астраханская обл, Астрахань г, Куйбышева ул, дом № 7/25;25-00-90,25-03-66 ,58-79-73;;po-jug-stroy@yandex.ru;;Закрытое акционерное общество «Производственное объединение «Юг-Строй»;"""1023000822350""";;"""0082.08-2009-3016038453-С-128""";
"""3017037893""";ООО «СОЮЗ» ;;;Директор;Манахов;Николай;Федорович;;Действует;;;07.02.2015;;16.12.2010;414022, Астраханская обл, Астрахань г, Н.Островского ул, дом № 148, кв.636;414022, Астраханская обл, Астрахань г, Н.Островского ул, дом № 148, кв.636;(88512) 337027,478443;;manachovv@rambler.ru;;Общество с ограниченной ответственностью «СОЮЗ»;"""1033002811533""";;"""0083.04-2009-3017037893-С-128""";
"""3016040822""";ООО «Даир-Строитель» ;;;Директор;Коледихин;Дмитрий;Дмитриевич;;Действует;;;07.02.2015;;20.01.2011;414056, г. Астрахань, ул. Савушкина, д.8;414056, г. Астрахань, ул. Савушкина, д.8;45-03-55;45-03-55;dair-stroi@mail.ru;;Общество с ограниченной ответственностью «Даир-Строитель»;"""1033001301871""";;"""0087.04-2009-3016040822-С-128""";
"""3017027550""";ООО «ОРБИТА» ;;;Директор;Пьянков;Александр;Петрович;;Действует;;;07.02.2015;;03.11.2010;414024, Астраханская обл, Астрахань г, Н.Островского ул, дом № 65, кв.16;414024, Астраханская обл, Астрахань г, Н.Островского ул, дом № 65, кв.16;;34-04-10;OrbitaP@yandex.ru;;Общество с ограниченной ответственностью «Производственно-коммерческая фирма «ОРБИТА»;"""1023000837650""";;"""0088.03-2009-3017027550-С-128""";
